family,seed,regime,visibility,n,accuracy,nonabstain_accuracy,balanced_accuracy,unsafe_false_positive_rate,avoidable_false_negative_rate,abstention_rate,precision,recall,f1,mean_test_cost,mean_tests_used,mean_total_cost,stale_unsafe_rate,dominated_rate
F_visibility,28502,mixed,geometry_damage,2400,0.9075,0.9075,0.9377802690582959,0.0925,0.0,0.0,0.7350835322195705,1.0,0.8473177441540578,0.0,0.0,0.4625,0.0,0.0
F_visibility,28503,mixed,geometry_damage,2400,0.9029166666666667,0.9029166666666667,0.9335045662100456,0.09708333333333333,0.0,0.0,0.735527809307605,1.0,0.8476128188358404,0.0,0.0,0.48541666666666666,0.0,0.0
F_visibility,28504,mixed,geometry_damage,2400,0.8991666666666667,0.8991666666666667,0.9318693693693694,0.10083333333333333,0.0,0.0,0.7205542725173211,1.0,0.8375838926174497,0.0,0.0,0.5041666666666667,0.0,0.0
F_visibility,28505,mixed,geometry_damage,2400,0.9075,0.9075,0.9365351629502573,0.0925,0.0,0.0,0.7457044673539519,1.0,0.8543307086614174,0.0,0.0,0.4625,0.0,0.0
F_visibility,28506,mixed,geometry_damage,2400,0.9016666666666666,0.9016666666666666,0.9329926178307779,0.09833333333333333,0.0,0.0,0.7302857142857143,1.0,0.8441215323645971,0.0,0.0,0.49166666666666664,0.0,0.0
F_visibility,28507,mixed,geometry_damage,2400,0.9033333333333333,0.9033333333333333,0.9334098737083811,0.09666666666666666,0.0,0.0,0.7393258426966293,1.0,0.8501291989664083,0.0,0.0,0.48333333333333334,0.0,0.0
F_visibility,28508,mixed,geometry_damage,2400,0.8925,0.8925,0.9274465691788527,0.1075,0.0,0.0,0.7068181818181818,1.0,0.8282290279627164,0.0,0.0,0.5375,0.0,0.0
F_visibility,28509,mixed,geometry_damage,2400,0.9075,0.9075,0.9367881548974943,0.0925,0.0,0.0,0.74364896073903,1.0,0.8529801324503311,0.0,0.0,0.4625,0.0,0.0
F_visibility,28510,mixed,geometry_damage,2400,0.9,0.9,0.931740614334471,0.1,0.0,0.0,0.7278911564625851,1.0,0.84251968503937,0.0,0.0,0.5,0.0,0.0
F_visibility,28511,mixed,geometry_damage,2400,0.9066666666666666,0.9066666666666666,0.9345794392523364,0.09333333333333334,0.0,0.0,0.7543859649122807,1.0,0.86,0.0,0.0,0.4666666666666667,0.0,0.0
F_visibility,28512,mixed,geometry_damage,2400,0.9,0.9,0.9315849486887116,0.1,0.0,0.0,0.7291196388261851,1.0,0.8433420365535248,0.0,0.0,0.5,0.0,0.0
F_visibility,28501,adversarial_counterfeit,geometry_damage,2400,0.8566666666666667,0.8566666666666667,0.9179780639008106,0.14333333333333334,0.0,0.0,0.46831530139103555,1.0,0.6378947368421053,0.0,0.0,0.7166666666666667,0.0,0.0
F_visibility,28502,adversarial_counterfeit,geometry_damage,2400,0.8629166666666667,0.8629166666666667,0.9209514656415185,0.13708333333333333,0.0,0.0,0.49228395061728397,1.0,0.6597724922440538,0.0,0.0,0.6854166666666667,0.0,0.0
F_visibility,28503,adversarial_counterfeit,geometry_damage,2400,0.8616666666666667,0.8616666666666667,0.9197680038666023,0.13833333333333334,0.0,0.0,0.49924585218702866,1.0,0.6659959758551308,0.0,0.0,0.6916666666666667,0.0,0.0
F_visibility,28504,adversarial_counterfeit,geometry_damage,2400,0.8645833333333334,0.8645833333333334,0.921648987463838,0.13541666666666666,0.0,0.0,0.500768049155146,1.0,0.6673490276356192,0.0,0.0,0.6770833333333334,0.0,0.0
F_visibility,28505,adversarial_counterfeit,geometry_damage,2400,0.8645833333333334,0.8645833333333334,0.921573359073359,0.13541666666666666,0.0,0.0,0.5022970903522205,1.0,0.6687054026503568,0.0,0.0,0.6770833333333334,0.0,0.0
F_visibility,28506,adversarial_counterfeit,geometry_damage,2400,0.8641666666666666,0.8641666666666666,0.9215214251324024,0.13583333333333333,0.0,0.0,0.49768875192604006,1.0,0.6646090534979424,0.0,0.0,0.6791666666666667,0.0,0.0
F_visibility,28507,adversarial_counterfeit,geometry_damage,2400,0.8575,0.8575,0.9182600382409178,0.1425,0.0,0.0,0.47384615384615386,1.0,0.6430062630480168,0.0,0.0,0.7125,0.0,0.0
F_visibility,28508,adversarial_counterfeit,geometry_damage,2400,0.8591666666666666,0.8591666666666666,0.9183969097054563,0.14083333333333334,0.0,0.0,0.49325337331334335,1.0,0.6606425702811245,0.0,0.0,0.7041666666666667,0.0,0.0
F_visibility,28509,adversarial_counterfeit,geometry_damage,2400,0.8516666666666667,0.8516666666666667,0.9152784388386483,0.14833333333333334,0.0,0.0,0.45648854961832064,1.0,0.6268343815513627,0.0,0.0,0.7416666666666667,0.0,0.0
F_visibility,28510,adversarial_counterfeit,geometry_damage,2400,0.8608333333333333,0.8608333333333333,0.9193236714975845,0.13916666666666666,0.0,0.0,0.49698795180722893,1.0,0.6639839034205232,0.0,0.0,0.6958333333333333,0.0,0.0
F_visibility,28511,adversarial_counterfeit,geometry_damage,2400,0.86125,0.86125,0.9191355026711996,0.13875,0.0,0.0,0.5059347181008902,1.0,0.6719211822660098,0.0,0.0,0.69375,0.0,0.0
F_visibility,28512,adversarial_counterfeit,geometry_damage,2400,0.86,0.86,0.9195016770483948,0.14,0.0,0.0,0.48228043143297383,1.0,0.6507276507276507,0.0,0.0,0.7,0.0,0.0
F_visibility,28501,label_preserving_flips,vlm_blend,2400,0.8483333333333334,0.8483333333333334,0.9108554806729867,0.15083333333333335,0.0008333333333333334,0.0,0.44049459041731065,0.9930313588850174,0.6102783725910064,0.0,0.0,0.7546666666666666,0.0,0.0
F_visibility,28502,label_preserving_flips,vlm_blend,2400,0.8625,0.8625,0.9184672794096954,0.13708333333333333,0.0004166666666666667,0.0,0.5118694362017804,0.9971098265895953,0.6764705882352939,0.0,0.0,0.6856666666666666,0.0,0.0
F_visibility,28503,label_preserving_flips,vlm_blend,2400,0.8466666666666667,0.8466666666666667,0.9103658981024807,0.15291666666666667,0.0004166666666666667,0.0,0.46187683284457476,0.9968354430379747,0.6312625250501002,0.0,0.0,0.7648333333333333,0.0,0.0
F_visibility,28504,label_preserving_flips,vlm_blend,2400,0.8591666666666666,0.8591666666666666,0.9159296223769604,0.14,0.0008333333333333334,0.0,0.4909090909090909,0.9938650306748467,0.6572008113590263,0.0,0.0,0.7005,0.0,0.0
F_visibility,28505,label_preserving_flips,vlm_blend,2400,0.8645833333333334,0.8645833333333334,0.9150856226327925,0.13333333333333333,0.0020833333333333333,0.0,0.5061728395061729,0.984984984984985,0.6687054026503568,0.0,0.0,0.6679166666666667,0.0,0.0
F_visibility,28506,label_preserving_flips,vlm_blend,2400,0.8579166666666667,0.8579166666666667,0.9183820009573959,0.14208333333333334,0.0,0.0,0.47699386503067487,1.0,0.6458982346832814,0.0,0.0,0.7104166666666667,0.0,0.0
F_visibility,28507,label_preserving_flips,vlm_blend,2400,0.8608333333333333,0.8608333333333333,0.9167468558303484,0.13833333333333334,0.0008333333333333334,0.0,0.4977307110438729,0.9939577039274925,0.6633064516129032,0.0,0.0,0.6921666666666667,0.0,0.0
F_visibility,28508,label_preserving_flips,vlm_blend,2400,0.8654166666666666,0.8654166666666666,0.9215638659543468,0.13458333333333333,0.0,0.0,0.5135542168674698,1.0,0.6786069651741293,0.0,0.0,0.6729166666666667,0.0,0.0
F_visibility,28509,label_preserving_flips,vlm_blend,2400,0.8470833333333333,0.8470833333333333,0.9106058213270487,0.1525,0.0004166666666666667,0.0,0.46255506607929514,0.9968354430379747,0.6318956870611835,0.0,0.0,0.7627499999999999,0.0,0.0
F_visibility,28510,label_preserving_flips,vlm_blend,2400,0.865,0.865,0.9186663977952544,0.13416666666666666,0.0008333333333333334,0.0,0.5179640718562875,0.9942528735632183,0.6811023622047244,0.0,0.0,0.6713333333333332,0.0,0.0
F_visibility,28511,label_preserving_flips,vlm_blend,2400,0.8533333333333334,0.8533333333333334,0.9134828349944629,0.14625,0.0004166666666666667,0.0,0.48833819241982507,0.9970238095238095,0.6555772994129159,0.0,0.0,0.7314999999999999,0.0,0.0
F_visibility,28512,label_preserving_flips,vlm_blend,2400,0.8608333333333333,0.8608333333333333,0.9168059715950035,0.13833333333333334,0.0008333333333333334,0.0,0.496206373292868,0.993920972644377,0.6619433198380568,0.0,0.0,0.6921666666666666,0.0,0.0
F_visibility,28501,mixed,vlm_blend,2400,0.87,0.87,0.8722075009133294,0.1,0.03,0.0,0.6804260985352862,0.8765008576329331,0.7661169415292354,0.0,0.0,0.5179999999999997,0.0,0.0
F_visibility,28502,mixed,vlm_blend,2400,0.8758333333333334,0.8758333333333334,0.8760919573699844,0.0925,0.03166666666666667,0.0,0.7086614173228346,0.8766233766233766,0.783744557329463,0.0,0.0,0.48150000000000015,0.0,0.0
F_visibility,28503,mixed,vlm_blend,2400,0.8820833333333333,0.8820833333333333,0.885199983088111,0.08875,0.029166666666666667,0.0,0.7307206068268015,0.8919753086419753,0.8033356497567756,0.0,0.0,0.4612500000000002,0.0,0.0
F_visibility,28504,mixed,vlm_blend,2400,0.8733333333333333,0.8733333333333333,0.8691961191961193,0.09041666666666667,0.03625,0.0,0.7122015915119363,0.8605769230769231,0.7793904208998549,0.0,0.0,0.47383333333333333,0.0,0.0
F_visibility,28505,mixed,vlm_blend,2400,0.89,0.89,0.8830615519599087,0.07416666666666667,0.035833333333333335,0.0,0.7604306864064603,0.8678955453149002,0.8106169296987088,0.0,0.0,0.39233333333333376,0.0,0.0
F_visibility,28506,mixed,vlm_blend,2400,0.87875,0.87875,0.87699450536267,0.0875,0.03375,0.0,0.7265625,0.8732394366197183,0.7931769722814498,0.0,0.0,0.45775000000000055,0.0,0.0
F_visibility,28507,mixed,vlm_blend,2400,0.8679166666666667,0.8679166666666667,0.8674016520158152,0.09541666666666666,0.03666666666666667,0.0,0.7133917396745932,0.8662613981762918,0.7824296499656829,0.0,0.0,0.4990833333333332,0.0,0.0
F_visibility,28508,mixed,vlm_blend,2400,0.8841666666666667,0.8841666666666667,0.8857598587957856,0.08708333333333333,0.02875,0.0,0.7257217847769029,0.8890675241157556,0.7991329479768785,0.0,0.0,0.4526666666666671,0.0,0.0
F_visibility,28509,mixed,vlm_blend,2400,0.875,0.875,0.8742625107882115,0.09083333333333334,0.034166666666666665,0.0,0.7205128205128205,0.8726708074534162,0.7893258426966293,0.0,0.0,0.4746666666666667,0.0,0.0
F_visibility,28510,mixed,vlm_blend,2400,0.8804166666666666,0.8804166666666666,0.8793153860057628,0.08666666666666667,0.032916666666666664,0.0,0.7302204928664072,0.8769470404984424,0.7968860580325549,0.0,0.0,0.45308333333333345,0.0,0.0
F_visibility,28511,mixed,vlm_blend,2400,0.88125,0.88125,0.8767727124538144,0.08041666666666666,0.03833333333333333,0.0,0.7553865652724968,0.8662790697674418,0.8070412999322952,0.0,0.0,0.425083333333334,0.0,0.0
F_visibility,28512,mixed,vlm_blend,2400,0.87375,0.87375,0.8754893723678032,0.09375,0.0325,0.0,0.7162673392181589,0.8792569659442725,0.789437109103544,0.0,0.0,0.4882500000000001,0.0,0.0
F_visibility,28501,adversarial_counterfeit,vlm_blend,2400,0.8625,0.8625,0.9156692493283662,0.13583333333333333,0.0016666666666666668,0.0,0.4784,0.9867986798679867,0.6443965517241379,0.0,0.0,0.6801666666666667,0.0,0.0
F_visibility,28502,adversarial_counterfeit,vlm_blend,2400,0.8695833333333334,0.8695833333333334,0.9208143842106293,0.12916666666666668,0.00125,0.0,0.5047923322683706,0.9905956112852664,0.6687830687830688,0.0,0.0,0.6465833333333333,0.0,0.0
F_visibility,28503,adversarial_counterfeit,vlm_blend,2400,0.8654166666666666,0.8654166666666666,0.9194051448588647,0.13375,0.0008333333333333334,0.0,0.5061538461538462,0.9939577039274925,0.6707441386340469,0.0,0.0,0.6692499999999999,0.0,0.0
F_visibility,28504,adversarial_counterfeit,vlm_blend,2400,0.8708333333333333,0.8708333333333333,0.9239725257497146,0.12875,0.0004166666666666667,0.0,0.5126182965299685,0.9969325153374233,0.6770833333333334,0.0,0.0,0.644,0.0,0.0
F_visibility,28505,adversarial_counterfeit,vlm_blend,2400,0.8720833333333333,0.8720833333333333,0.9220677559092193,0.12666666666666668,0.00125,0.0,0.5166931637519873,0.9908536585365854,0.6792058516196448,0.0,0.0,0.6340833333333334,0.0,0.0
F_visibility,28506,adversarial_counterfeit,vlm_blend,2400,0.8791666666666667,0.8791666666666667,0.9301877708233028,0.12083333333333333,0.0,0.0,0.5269168026101142,1.0,0.6901709401709402,0.0,0.0,0.6041666666666666,0.0,0.0
F_visibility,28507,adversarial_counterfeit,vlm_blend,2400,0.8675,0.8675,0.9198430632465049,0.13125,0.00125,0.0,0.49193548387096775,0.9902597402597403,0.6573275862068966,0.0,0.0,0.657,0.0,0.0
F_visibility,28508,adversarial_counterfeit,vlm_blend,2400,0.8754166666666666,0.8754166666666666,0.922699340582571,0.12291666666666666,0.0016666666666666668,0.0,0.5241935483870968,0.9878419452887538,0.6849315068493151,0.0,0.0,0.6155833333333334,0.0,0.0
F_visibility,28509,adversarial_counterfeit,vlm_blend,2400,0.8645833333333334,0.8645833333333334,0.9183531014853574,0.13416666666666666,0.00125,0.0,0.47896440129449835,0.9899665551839465,0.6455834242093784,0.0,0.0,0.6715833333333334,0.0,0.0
F_visibility,28510,adversarial_counterfeit,vlm_blend,2400,0.87125,0.87125,0.9228151075977162,0.12791666666666668,0.0008333333333333334,0.0,0.5165354330708661,0.9939393939393939,0.6797927461139895,0.0,0.0,0.6400833333333332,0.0,0.0
F_visibility,28511,adversarial_counterfeit,vlm_blend,2400,0.87125,0.87125,0.9225166958877341,0.12791666666666668,0.0008333333333333334,0.0,0.5247678018575851,0.9941348973607038,0.6869300911854104,0.0,0.0,0.6400833333333332,0.0,0.0
F_visibility,28512,adversarial_counterfeit,vlm_blend,2400,0.8716666666666667,0.8716666666666667,0.9234941391330173,0.1275,0.0008333333333333334,0.0,0.5040518638573744,0.9936102236421726,0.6688172043010754,0.0,0.0,0.638,0.0,0.0
F_visibility,28501,label_preserving_flips,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28502,label_preserving_flips,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28503,label_preserving_flips,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28504,label_preserving_flips,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28505,label_preserving_flips,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28506,label_preserving_flips,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28507,label_preserving_flips,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28508,label_preserving_flips,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28509,label_preserving_flips,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28510,label_preserving_flips,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28511,label_preserving_flips,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28512,label_preserving_flips,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28501,mixed,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28502,mixed,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28503,mixed,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28504,mixed,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28505,mixed,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28506,mixed,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28507,mixed,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28508,mixed,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28509,mixed,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28510,mixed,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28511,mixed,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28512,mixed,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28501,adversarial_counterfeit,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28502,adversarial_counterfeit,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28503,adversarial_counterfeit,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28504,adversarial_counterfeit,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28505,adversarial_counterfeit,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28506,adversarial_counterfeit,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28507,adversarial_counterfeit,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28508,adversarial_counterfeit,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28509,adversarial_counterfeit,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28510,adversarial_counterfeit,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28511,adversarial_counterfeit,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F_visibility,28512,adversarial_counterfeit,full_noisy,2400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
