family,seed,hidden_flip_rate,test_harm_weight,failure_harm,method,n,accuracy,nonabstain_accuracy,balanced_accuracy,unsafe_false_positive_rate,avoidable_false_negative_rate,abstention_rate,precision,recall,f1,mean_test_cost,mean_tests_used,mean_total_cost,stale_unsafe_rate,dominated_rate
B_phase,28105,0.5,0.0,1.0,conservative_prior,1000,0.777,0.9087719298245615,0.9398317253192936,0.076,0.002,0.145,0.5777777777777777,0.9811320754716981,0.7272727272727272,0.0,0.0,0.09895000000000025,0.0,0.0
B_phase,28105,0.5,0.0,1.0,eager_eatl,1000,0.972,0.972,0.9695842166745987,0.021,0.007,0.0,0.9032258064516129,0.9655172413793104,0.9333333333333333,0.10199999999999945,1.0,0.025200000000000007,0.0,0.0
B_phase,28105,0.5,0.0,1.0,risk_aware_eatl,1000,0.978,0.978,0.9696769288773789,0.013,0.009,0.0,0.9371980676328503,0.9556650246305419,0.9463414634146342,0.05383000000000012,0.549,0.018400000000000003,0.0,0.0
B_phase,28106,0.5,0.0,1.0,text_prior,1000,0.892,0.892,0.9274391696048421,0.106,0.002,0.0,0.6738461538461539,0.9909502262443439,0.8021978021978022,0.0,0.0,0.10719999999999999,0.0,0.0
B_phase,28106,0.5,0.0,1.0,passive_vision_proxy,1000,0.797,0.797,0.8697047496790757,0.203,0.0,0.0,0.5212264150943396,1.0,0.6852713178294574,0.0,0.0,0.203,0.0,0.0
B_phase,28106,0.5,0.0,1.0,conservative_prior,1000,0.788,0.9216374269005848,0.9474150510735877,0.065,0.002,0.145,0.6388888888888888,0.9829059829059829,0.7744107744107743,0.0,0.0,0.08795000000000008,0.0,0.0
B_phase,28106,0.5,0.0,1.0,eager_eatl,1000,0.975,0.975,0.9774714072456276,0.021,0.004,0.0,0.9117647058823529,0.9819004524886877,0.9455337690631808,0.10199999999999945,1.0,0.023399999999999997,0.0,0.0
B_phase,28106,0.5,0.0,1.0,risk_aware_eatl,1000,0.986,0.986,0.9861523359220257,0.011,0.003,0.0,0.9519650655021834,0.9864253393665159,0.9688888888888889,0.05400000000000009,0.552,0.012799999999999999,0.0,0.0
B_phase,28101,0.5,0.1,1.0,text_prior,1000,0.899,0.899,0.9349226804123711,0.101,0.0,0.0,0.6892307692307692,1.0,0.8160291438979964,0.0,0.0,0.101,0.0,0.0
B_phase,28101,0.5,0.1,1.0,passive_vision_proxy,1000,0.811,0.811,0.8782216494845361,0.189,0.0,0.0,0.5423728813559322,1.0,0.7032967032967034,0.0,0.0,0.189,0.0,0.0
B_phase,28101,0.5,0.1,1.0,conservative_prior,1000,0.788,0.9216374269005848,0.9548517520215634,0.067,0.0,0.145,0.6277777777777778,1.0,0.7713310580204779,0.0,0.0,0.08875000000000008,0.0,0.0
B_phase,28101,0.5,0.1,1.0,eager_eatl,1000,0.963,0.963,0.9571060382916052,0.025,0.012,0.0,0.8945147679324894,0.9464285714285714,0.9197396963123644,0.10199999999999945,1.0,0.04240000000000015,0.0,0.0
B_phase,28101,0.5,0.1,1.0,risk_aware_eatl,1000,0.989,0.989,0.9897367452135494,0.009,0.002,0.0,0.961038961038961,0.9910714285714286,0.9758241758241759,0.0551800000000001,0.558,0.01571799999999993,0.0,0.0
B_phase,28102,0.5,0.1,1.0,text_prior,1000,0.902,0.902,0.9366106080206986,0.098,0.0,0.0,0.6984615384615385,1.0,0.822463768115942,0.0,0.0,0.098,0.0,0.0
B_phase,28102,0.5,0.1,1.0,passive_vision_proxy,1000,0.799,0.799,0.869987063389392,0.201,0.0,0.0,0.530373831775701,1.0,0.6931297709923664,0.0,0.0,0.201,0.0,0.0
B_phase,28102,0.5,0.1,1.0,conservative_prior,1000,0.799,0.9345029239766082,0.9616963064295485,0.056,0.0,0.145,0.6888888888888889,1.0,0.8157894736842105,0.0,0.0,0.07775000000000008,0.0,0.0
B_phase,28102,0.5,0.1,1.0,eager_eatl,1000,0.96,0.96,0.9616802776527176,0.032,0.008,0.0,0.8725099601593626,0.9647577092511013,0.9163179916317992,0.10199999999999945,1.0,0.04700000000000013,0.0,0.0
B_phase,28102,0.5,0.1,1.0,risk_aware_eatl,1000,0.985,0.985,0.9794068535541485,0.008,0.007,0.0,0.9649122807017544,0.9691629955947136,0.9670329670329672,0.05451000000000011,0.553,0.017650999999999983,0.0,0.0
B_phase,28103,0.5,0.1,1.0,text_prior,1000,0.931,0.931,0.9495593620058338,0.066,0.003,0.0,0.796923076923077,0.9885496183206107,0.8824531516183987,0.0,0.0,0.06780000000000001,0.0,0.0
B_phase,28103,0.5,0.1,1.0,passive_vision_proxy,1000,0.828,0.828,0.8834688346883468,0.172,0.0,0.0,0.6036866359447005,1.0,0.7528735632183908,0.0,0.0,0.172,0.0,0.0
B_phase,28103,0.5,0.1,1.0,conservative_prior,1000,0.808,0.9450292397660819,0.958482376110285,0.044,0.003,0.145,0.7555555555555555,0.9784172661870504,0.8526645768025078,0.0,0.0,0.06754999999999989,0.0,0.0
B_phase,28103,0.5,0.1,1.0,eager_eatl,1000,0.964,0.964,0.9657626347255839,0.028,0.008,0.0,0.900709219858156,0.9694656488549618,0.9338235294117646,0.10199999999999945,1.0,0.043000000000000274,0.0,0.0
B_phase,28103,0.5,0.1,1.0,risk_aware_eatl,1000,0.978,0.978,0.9740168394050353,0.013,0.009,0.0,0.9511278195488722,0.9656488549618321,0.9583333333333333,0.053610000000000095,0.543,0.02376100000000005,0.0,0.0
B_phase,28104,0.5,0.1,1.0,text_prior,1000,0.893,0.893,0.9297785547785549,0.106,0.001,0.0,0.6738461538461539,0.9954545454545455,0.8036697247706422,0.0,0.0,0.1066,0.0,0.0
B_phase,28104,0.5,0.1,1.0,passive_vision_proxy,1000,0.812,0.812,0.8794871794871795,0.188,0.0,0.0,0.5392156862745098,1.0,0.7006369426751593,0.0,0.0,0.188,0.0,0.0
B_phase,28104,0.5,0.1,1.0,conservative_prior,1000,0.789,0.9228070175438596,0.9517113060519808,0.065,0.001,0.145,0.6388888888888888,0.9913793103448276,0.777027027027027,0.0,0.0,0.08735000000000007,0.0,0.0
B_phase,28104,0.5,0.1,1.0,eager_eatl,1000,0.965,0.965,0.9661421911421911,0.028,0.007,0.0,0.8838174273858921,0.9681818181818181,0.9240780911062906,0.10199999999999945,1.0,0.04240000000000017,0.0,0.0
B_phase,28104,0.5,0.1,1.0,risk_aware_eatl,1000,0.975,0.975,0.9611305361305362,0.011,0.014,0.0,0.9493087557603687,0.9363636363636364,0.9427917620137299,0.052870000000000125,0.538,0.02468700000000008,0.0,0.0
B_phase,28105,0.5,0.1,1.0,text_prior,1000,0.911,0.911,0.9401563775116346,0.088,0.001,0.0,0.7292307692307692,0.9957983193277311,0.8419182948490231,0.0,0.0,0.0886,0.0,0.0
B_phase,28105,0.5,0.1,1.0,passive_vision_proxy,1000,0.809,0.809,0.8746719160104988,0.191,0.0,0.0,0.5547785547785548,1.0,0.7136431784107945,0.0,0.0,0.191,0.0,0.0
B_phase,28105,0.5,0.1,1.0,conservative_prior,1000,0.798,0.9333333333333333,0.9576438356164383,0.056,0.001,0.145,0.6888888888888889,0.992,0.8131147540983606,0.0,0.0,0.07834999999999996,0.0,0.0
B_phase,28105,0.5,0.1,1.0,eager_eatl,1000,0.975,0.975,0.9749277663821434,0.019,0.006,0.0,0.9243027888446215,0.9747899159663865,0.9488752556237218,0.10199999999999945,1.0,0.03280000000000036,0.0,0.0
B_phase,28105,0.5,0.1,1.0,risk_aware_eatl,1000,0.983,0.983,0.9787324378570326,0.01,0.007,0.0,0.9585062240663901,0.9705882352941176,0.9645093945720251,0.05385000000000009,0.545,0.019585000000000075,0.0,0.0
B_phase,28106,0.5,0.1,1.0,text_prior,1000,0.935,0.935,0.9547311694490991,0.064,0.001,0.0,0.803076923076923,0.9961832061068703,0.889267461669506,0.0,0.0,0.06459999999999999,0.0,0.0
B_phase,28106,0.5,0.1,1.0,passive_vision_proxy,1000,0.811,0.811,0.8719512195121951,0.189,0.0,0.0,0.5809312638580931,1.0,0.7349228611500701,0.0,0.0,0.189,0.0,0.0
B_phase,28106,0.5,0.1,1.0,conservative_prior,1000,0.814,0.952046783625731,0.9684426962274271,0.04,0.001,0.145,0.7777777777777778,0.9929078014184397,0.8722741433021807,0.0,0.0,0.062349999999999864,0.0,0.0
B_phase,28106,0.5,0.1,1.0,eager_eatl,1000,0.967,0.967,0.9653333747077929,0.023,0.01,0.0,0.9163636363636364,0.9618320610687023,0.9385474860335195,0.10199999999999945,1.0,0.039200000000000186,0.0,0.0
B_phase,28106,0.5,0.1,1.0,risk_aware_eatl,1000,0.98,0.98,0.976602743126668,0.012,0.008,0.0,0.9548872180451128,0.9694656488549618,0.962121212121212,0.053460000000000105,0.542,0.02214600000000004,0.0,0.0
B_phase,28101,0.5,0.25,1.0,text_prior,1000,0.909,0.909,0.9343476743932488,0.087,0.004,0.0,0.7323076923076923,0.9834710743801653,0.8395061728395062,0.0,0.0,0.08939999999999998,0.0,0.0
B_phase,28101,0.5,0.25,1.0,passive_vision_proxy,1000,0.797,0.797,0.866094986807388,0.203,0.0,0.0,0.5438202247191011,1.0,0.7045123726346434,0.0,0.0,0.203,0.0,0.0
B_phase,28101,0.5,0.25,1.0,conservative_prior,1000,0.802,0.9380116959064327,0.9511574074074074,0.049,0.004,0.145,0.7277777777777777,0.9703703703703703,0.8317460317460317,0.0,0.0,0.07314999999999995,0.0,0.0
B_phase,28101,0.5,0.25,1.0,eager_eatl,1000,0.974,0.974,0.9715977234566824,0.018,0.008,0.0,0.9285714285714286,0.9669421487603306,0.9473684210526316,0.10199999999999945,1.0,0.048299999999999975,0.0,0.0
B_phase,28101,0.5,0.25,1.0,risk_aware_eatl,1000,0.991,0.991,0.9870308990601626,0.004,0.005,0.0,0.983402489626556,0.9793388429752066,0.9813664596273292,0.05376000000000013,0.547,0.020439999999999955,0.0,0.0
B_phase,28102,0.5,0.25,1.0,text_prior,1000,0.894,0.894,0.9285916281431976,0.104,0.002,0.0,0.68,0.9910313901345291,0.8065693430656934,0.0,0.0,0.10519999999999999,0.0,0.0
B_phase,28102,0.5,0.25,1.0,passive_vision_proxy,1000,0.794,0.794,0.8674388674388674,0.206,0.0,0.0,0.5198135198135199,1.0,0.6840490797546013,0.0,0.0,0.206,0.0,0.0
B_phase,28102,0.5,0.25,1.0,conservative_prior,1000,0.792,0.9263157894736842,0.9501824036750963,0.061,0.002,0.145,0.6611111111111111,0.9834710743801653,0.7906976744186047,0.0,0.0,0.08395000000000008,0.0,0.0
B_phase,28102,0.5,0.25,1.0,eager_eatl,1000,0.97,0.97,0.9679057661120442,0.022,0.008,0.0,0.9071729957805907,0.9641255605381166,0.9347826086956521,0.10199999999999945,1.0,0.05229999999999997,0.0,0.0
B_phase,28102,0.5,0.25,1.0,risk_aware_eatl,1000,0.983,0.983,0.9778699263004196,0.01,0.007,0.0,0.9557522123893806,0.968609865470852,0.9621380846325168,0.0553700000000001,0.561,0.02804249999999993,0.0,0.0
B_phase,28103,0.5,0.25,1.0,text_prior,1000,0.911,0.911,0.9355863474715933,0.085,0.004,0.0,0.7384615384615385,0.9836065573770492,0.843585237258348,0.0,0.0,0.08739999999999998,0.0,0.0
B_phase,28103,0.5,0.25,1.0,passive_vision_proxy,1000,0.796,0.796,0.8650793650793651,0.204,0.0,0.0,0.5446428571428571,1.0,0.7052023121387282,0.0,0.0,0.204,0.0,0.0
B_phase,28103,0.5,0.25,1.0,conservative_prior,1000,0.801,0.9368421052631579,0.9504005630653942,0.05,0.004,0.145,0.7222222222222222,0.9701492537313433,0.8280254777070063,0.0,0.0,0.07414999999999997,0.0,0.0
B_phase,28103,0.5,0.25,1.0,eager_eatl,1000,0.961,0.961,0.9631039118744036,0.031,0.008,0.0,0.8838951310861424,0.9672131147540983,0.9236790606653622,0.10199999999999945,1.0,0.06129999999999994,0.0,0.0
B_phase,28103,0.5,0.25,1.0,risk_aware_eatl,1000,0.987,0.987,0.9830752884031573,0.007,0.006,0.0,0.9714285714285714,0.9754098360655737,0.9734151329243353,0.05508000000000012,0.558,0.024369999999999975,0.0,0.0
B_phase,28104,0.5,0.25,1.0,text_prior,1000,0.925,0.925,0.9471353781849655,0.073,0.002,0.0,0.7753846153846153,0.9921259842519685,0.8704663212435233,0.0,0.0,0.0742,0.0,0.0
B_phase,28104,0.5,0.25,1.0,passive_vision_proxy,1000,0.812,0.812,0.8739946380697051,0.188,0.0,0.0,0.5746606334841629,1.0,0.7298850574712643,0.0,0.0,0.188,0.0,0.0
B_phase,28104,0.5,0.25,1.0,conservative_prior,1000,0.811,0.9485380116959065,0.9634865134865135,0.042,0.002,0.145,0.7666666666666667,0.9857142857142858,0.8625,0.0,0.0,0.06494999999999986,0.0,0.0
B_phase,28104,0.5,0.25,1.0,eager_eatl,1000,0.977,0.977,0.9793913998015664,0.019,0.004,0.0,0.929368029739777,0.984251968503937,0.9560229445506692,0.10199999999999945,1.0,0.0468999999999999,0.0,0.0
B_phase,28104,0.5,0.25,1.0,risk_aware_eatl,1000,0.983,0.983,0.9795180595723122,0.01,0.007,0.0,0.9610894941634242,0.9724409448818898,0.9667318982387475,0.05494000000000011,0.556,0.027934999999999946,0.0,0.0
B_phase,28105,0.5,0.25,1.0,text_prior,1000,0.908,0.908,0.9337302303205244,0.088,0.004,0.0,0.7292307692307692,0.983402489626556,0.8374558303886925,0.0,0.0,0.09040000000000001,0.0,0.0
B_phase,28105,0.5,0.25,1.0,passive_vision_proxy,1000,0.815,0.815,0.878129117259552,0.185,0.0,0.0,0.5657276995305164,1.0,0.7226386806596701,0.0,0.0,0.185,0.0,0.0
B_phase,28105,0.5,0.25,1.0,conservative_prior,1000,0.803,0.9391812865497076,0.9519144236275874,0.048,0.004,0.145,0.7333333333333333,0.9705882352941176,0.8354430379746834,0.0,0.0,0.07214999999999992,0.0,0.0
B_phase,28105,0.5,0.25,1.0,eager_eatl,1000,0.969,0.969,0.9767465380851634,0.029,0.002,0.0,0.8917910447761194,0.991701244813278,0.9390962671905698,0.10199999999999945,1.0,0.055699999999999986,0.0,0.0
B_phase,28105,0.5,0.25,1.0,risk_aware_eatl,1000,0.984,0.984,0.9767164701315882,0.007,0.009,0.0,0.9707112970711297,0.9626556016597511,0.9666666666666666,0.052790000000000115,0.538,0.025597499999999947,0.0,0.0
B_phase,28106,0.5,0.25,1.0,text_prior,1000,0.901,0.901,0.936046511627907,0.099,0.0,0.0,0.6953846153846154,1.0,0.8203266787658802,0.0,0.0,0.099,0.0,0.0
B_phase,28106,0.5,0.25,1.0,passive_vision_proxy,1000,0.809,0.809,0.8766149870801034,0.191,0.0,0.0,0.5419664268585132,1.0,0.702954898911353,0.0,0.0,0.191,0.0,0.0
B_phase,28106,0.5,0.25,1.0,conservative_prior,1000,0.793,0.927485380116959,0.9579375848032565,0.062,0.0,0.145,0.6555555555555556,1.0,0.7919463087248323,0.0,0.0,0.08375000000000012,0.0,0.0
B_phase,28106,0.5,0.25,1.0,eager_eatl,1000,0.956,0.956,0.9590450710022638,0.036,0.008,0.0,0.8582677165354331,0.9646017699115044,0.9083333333333333,0.10199999999999945,1.0,0.0663000000000001,0.0,0.0
B_phase,28106,0.5,0.25,1.0,risk_aware_eatl,1000,0.987,0.987,0.9822036998925248,0.007,0.006,0.0,0.9691629955947136,0.9734513274336283,0.9713024282560706,0.0534200000000001,0.542,0.023954999999999935,0.0,0.0
B_phase,28101,0.5,0.5,1.0,text_prior,1000,0.89,0.89,0.9280917656890961,0.109,0.001,0.0,0.6646153846153846,0.9953917050691244,0.7970479704797049,0.0,0.0,0.10959999999999999,0.0,0.0
B_phase,28101,0.5,0.5,1.0,passive_vision_proxy,1000,0.8,0.8,0.8722860791826309,0.2,0.0,0.0,0.5203836930455635,1.0,0.6845425867507887,0.0,0.0,0.2,0.0,0.0
B_phase,28101,0.5,0.5,1.0,conservative_prior,1000,0.786,0.9192982456140351,0.949753118813062,0.068,0.001,0.145,0.6222222222222222,0.9911504424778761,0.764505119453925,0.0,0.0,0.09035000000000017,0.0,0.0
B_phase,28101,0.5,0.5,1.0,eager_eatl,1000,0.965,0.965,0.9643254409661529,0.027,0.008,0.0,0.885593220338983,0.9631336405529954,0.9227373068432672,0.10199999999999945,1.0,0.08279999999999975,0.0,0.0
B_phase,28101,0.5,0.5,1.0,risk_aware_eatl,1000,0.985,0.985,0.9754312551865388,0.006,0.009,0.0,0.9719626168224299,0.9585253456221198,0.9651972157772621,0.05436000000000012,0.55,0.03857999999999999,0.0,0.0
B_phase,28102,0.5,0.5,1.0,text_prior,1000,0.888,0.888,0.9233683545857962,0.109,0.003,0.0,0.6646153846153846,0.9863013698630136,0.7941176470588235,0.0,0.0,0.11080000000000001,0.0,0.0
B_phase,28102,0.5,0.5,1.0,passive_vision_proxy,1000,0.797,0.797,0.8700384122919333,0.203,0.0,0.0,0.518957345971564,1.0,0.6833073322932917,0.0,0.0,0.203,0.0,0.0
B_phase,28102,0.5,0.5,1.0,conservative_prior,1000,0.784,0.9169590643274854,0.9410105757931846,0.068,0.003,0.145,0.6222222222222222,0.9739130434782609,0.7593220338983051,0.0,0.0,0.0915500000000001,0.0,0.0
B_phase,28102,0.5,0.5,1.0,eager_eatl,1000,0.97,0.97,0.9660077526178239,0.021,0.009,0.0,0.9090909090909091,0.958904109589041,0.9333333333333333,0.10199999999999945,1.0,0.0773999999999997,0.0,0.0
B_phase,28102,0.5,0.5,1.0,risk_aware_eatl,1000,0.981,0.981,0.9730500061389508,0.01,0.009,0.0,0.9545454545454546,0.958904109589041,0.9567198177676538,0.0547800000000001,0.557,0.04278999999999994,0.0,0.0
B_phase,28103,0.5,0.5,1.0,text_prior,1000,0.921,0.921,0.9476127320954908,0.079,0.0,0.0,0.7569230769230769,1.0,0.8616462346760071,0.0,0.0,0.079,0.0,0.0
B_phase,28103,0.5,0.5,1.0,passive_vision_proxy,1000,0.804,0.804,0.870026525198939,0.196,0.0,0.0,0.5565610859728507,1.0,0.7151162790697675,0.0,0.0,0.196,0.0,0.0
B_phase,28103,0.5,0.5,1.0,conservative_prior,1000,0.798,0.9333333333333333,0.9610655737704918,0.057,0.0,0.145,0.6833333333333333,1.0,0.8118811881188119,0.0,0.0,0.07875000000000006,0.0,0.0
B_phase,28103,0.5,0.5,1.0,eager_eatl,1000,0.976,0.976,0.9799767095814194,0.021,0.003,0.0,0.9204545454545454,0.9878048780487805,0.9529411764705882,0.10199999999999945,1.0,0.0737999999999997,0.0,0.0
B_phase,28103,0.5,0.5,1.0,risk_aware_eatl,1000,0.987,0.987,0.980424187531,0.005,0.008,0.0,0.9794238683127572,0.967479674796748,0.9734151329243353,0.0540700000000001,0.548,0.036835,0.0,0.0
B_phase,28104,0.5,0.5,1.0,text_prior,1000,0.887,0.887,0.9227867852366316,0.11,0.003,0.0,0.6615384615384615,0.9862385321100917,0.7918968692449356,0.0,0.0,0.1118,0.0,0.0
B_phase,28104,0.5,0.5,1.0,passive_vision_proxy,1000,0.782,0.782,0.860613810741688,0.218,0.0,0.0,0.5,1.0,0.6666666666666666,0.0,0.0,0.218,0.0,0.0
B_phase,28104,0.5,0.5,1.0,conservative_prior,1000,0.789,0.9228070175438596,0.9446428571428571,0.063,0.003,0.145,0.65,0.975,0.78,0.0,0.0,0.08655000000000018,0.0,0.0
B_phase,28104,0.5,0.5,1.0,eager_eatl,1000,0.969,0.969,0.970253877378634,0.025,0.006,0.0,0.8945147679324894,0.9724770642201835,0.9318681318681318,0.10199999999999945,1.0,0.07959999999999977,0.0,0.0
B_phase,28104,0.5,0.5,1.0,risk_aware_eatl,1000,0.978,0.978,0.9743541612895656,0.015,0.007,0.0,0.9336283185840708,0.9678899082568807,0.9504504504504504,0.05500000000000009,0.56,0.04669999999999992,0.0,0.0
B_phase,28105,0.5,0.5,1.0,text_prior,1000,0.897,0.897,0.9320462076583211,0.102,0.001,0.0,0.6861538461538461,0.9955357142857143,0.8123861566484516,0.0,0.0,0.1026,0.0,0.0
B_phase,28105,0.5,0.5,1.0,passive_vision_proxy,1000,0.816,0.816,0.8814432989690721,0.184,0.0,0.0,0.5490196078431373,1.0,0.7088607594936709,0.0,0.0,0.184,0.0,0.0
B_phase,28105,0.5,0.5,1.0,conservative_prior,1000,0.787,0.92046783625731,0.9504048582995952,0.067,0.001,0.145,0.6277777777777778,0.9912280701754386,0.7687074829931972,0.0,0.0,0.08935000000000015,0.0,0.0
B_phase,28105,0.5,0.5,1.0,eager_eatl,1000,0.97,0.97,0.9711432253313697,0.024,0.006,0.0,0.9008264462809917,0.9732142857142857,0.9356223175965664,0.10199999999999945,1.0,0.07859999999999984,0.0,0.0
B_phase,28105,0.5,0.5,1.0,risk_aware_eatl,1000,0.982,0.982,0.9741117452135494,0.009,0.009,0.0,0.9598214285714286,0.9598214285714286,0.9598214285714286,0.052080000000000105,0.529,0.04043999999999996,0.0,0.0
B_phase,28106,0.5,0.5,1.0,text_prior,1000,0.897,0.897,0.9286542132533406,0.1,0.003,0.0,0.6923076923076923,0.9868421052631579,0.81374321880651,0.0,0.0,0.1018,0.0,0.0
B_phase,28106,0.5,0.5,1.0,passive_vision_proxy,1000,0.79,0.79,0.8639896373056994,0.21,0.0,0.0,0.5205479452054794,1.0,0.6846846846846847,0.0,0.0,0.21,0.0,0.0
B_phase,28106,0.5,0.5,1.0,conservative_prior,1000,0.783,0.9157894736842105,0.9402834008097166,0.069,0.003,0.145,0.6166666666666667,0.9736842105263158,0.7551020408163265,0.0,0.0,0.09255000000000016,0.0,0.0
B_phase,28106,0.5,0.5,1.0,eager_eatl,1000,0.974,0.974,0.9723434233251522,0.019,0.007,0.0,0.9208333333333333,0.9692982456140351,0.9444444444444444,0.10199999999999945,1.0,0.07419999999999974,0.0,0.0
B_phase,28106,0.5,0.5,1.0,risk_aware_eatl,1000,0.989,0.989,0.9897850195436778,0.009,0.002,0.0,0.9617021276595744,0.9912280701754386,0.976241900647948,0.05505000000000012,0.559,0.03772499999999999,0.0,0.0
B_phase,28101,0.5,0.75,1.0,text_prior,1000,0.891,0.891,0.9268648018648019,0.107,0.002,0.0,0.6707692307692308,0.990909090909091,0.8,0.0,0.0,0.1082,0.0,0.0
B_phase,28101,0.5,0.75,1.0,passive_vision_proxy,1000,0.798,0.798,0.8705128205128205,0.202,0.0,0.0,0.5213270142180095,1.0,0.6853582554517135,0.0,0.0,0.202,0.0,0.0
B_phase,28101,0.5,0.75,1.0,conservative_prior,1000,0.789,0.9228070175438596,0.9481061564289492,0.064,0.002,0.145,0.6444444444444445,0.9830508474576272,0.7785234899328859,0.0,0.0,0.08695000000000017,0.0,0.0
B_phase,28101,0.5,0.75,1.0,eager_eatl,1000,0.97,0.97,0.9726107226107226,0.025,0.005,0.0,0.8958333333333334,0.9772727272727273,0.9347826086956522,0.10199999999999945,1.0,0.10450000000000058,0.0,0.0
B_phase,28101,0.5,0.75,1.0,risk_aware_eatl,1000,0.982,0.982,0.9803030303030302,0.013,0.005,0.0,0.9429824561403509,0.9772727272727273,0.9598214285714287,0.05396000000000012,0.549,0.05647000000000047,0.0,0.0
B_phase,28102,0.5,0.75,1.0,text_prior,1000,0.917,0.917,0.9422214314981345,0.081,0.002,0.0,0.7507692307692307,0.991869918699187,0.8546409807355517,0.0,0.0,0.08220000000000001,0.0,0.0
B_phase,28102,0.5,0.75,1.0,passive_vision_proxy,1000,0.812,0.812,0.8753315649867375,0.188,0.0,0.0,0.5668202764976958,1.0,0.723529411764706,0.0,0.0,0.188,0.0,0.0
B_phase,28102,0.5,0.75,1.0,conservative_prior,1000,0.8,0.935672514619883,0.9557466846050355,0.053,0.002,0.145,0.7055555555555556,0.9844961240310077,0.8220064724919094,0.0,0.0,0.07594999999999999,0.0,0.0
B_phase,28102,0.5,0.75,1.0,eager_eatl,1000,0.96,0.96,0.9652584589506372,0.034,0.006,0.0,0.8759124087591241,0.975609756097561,0.923076923076923,0.10199999999999945,1.0,0.11410000000000045,0.0,0.0
B_phase,28102,0.5,0.75,1.0,risk_aware_eatl,1000,0.986,0.986,0.9824998382609821,0.008,0.006,0.0,0.967741935483871,0.975609756097561,0.97165991902834,0.05425000000000009,0.55,0.05228750000000039,0.0,0.0
B_phase,28103,0.5,0.75,1.0,text_prior,1000,0.909,0.909,0.9389808323719939,0.09,0.001,0.0,0.7230769230769231,0.9957627118644068,0.8377896613190732,0.0,0.0,0.0906,0.0,0.0
B_phase,28103,0.5,0.75,1.0,passive_vision_proxy,1000,0.802,0.802,0.8704188481675392,0.198,0.0,0.0,0.543778801843318,1.0,0.7044776119402985,0.0,0.0,0.198,0.0,0.0
B_phase,28103,0.5,0.75,1.0,conservative_prior,1000,0.804,0.9403508771929825,0.9616528193665388,0.05,0.001,0.145,0.7222222222222222,0.9923664122137404,0.8360128617363345,0.0,0.0,0.07234999999999997,0.0,0.0
B_phase,28103,0.5,0.75,1.0,eager_eatl,1000,0.975,0.975,0.9719251930073654,0.017,0.008,0.0,0.9306122448979591,0.9661016949152542,0.948024948024948,0.10199999999999945,1.0,0.09830000000000064,0.0,0.0
B_phase,28103,0.5,0.75,1.0,risk_aware_eatl,1000,0.987,0.987,0.9827069837607596,0.007,0.006,0.0,0.9704641350210971,0.9745762711864406,0.9725158562367865,0.054010000000000113,0.55,0.05110750000000031,0.0,0.0
B_phase,28104,0.5,0.75,1.0,text_prior,1000,0.907,0.907,0.9331140350877193,0.089,0.004,0.0,0.7261538461538461,0.9833333333333333,0.8353982300884955,0.0,0.0,0.09139999999999998,0.0,0.0
B_phase,28104,0.5,0.75,1.0,passive_vision_proxy,1000,0.806,0.806,0.8723684210526316,0.194,0.0,0.0,0.5529953917050692,1.0,0.712166172106825,0.0,0.0,0.194,0.0,0.0
B_phase,28104,0.5,0.75,1.0,conservative_prior,1000,0.793,0.927485380116959,0.9443464628649814,0.058,0.004,0.145,0.6777777777777778,0.9682539682539683,0.7973856209150327,0.0,0.0,0.08215000000000003,0.0,0.0
B_phase,28104,0.5,0.75,1.0,eager_eatl,1000,0.968,0.968,0.968969298245614,0.025,0.007,0.0,0.9031007751937985,0.9708333333333333,0.9357429718875502,0.10199999999999945,1.0,0.10570000000000056,0.0,0.0
B_phase,28104,0.5,0.75,1.0,risk_aware_eatl,1000,0.982,0.982,0.9724780701754386,0.007,0.011,0.0,0.9703389830508474,0.9541666666666667,0.9621848739495797,0.05463000000000011,0.558,0.054572500000000496,0.0,0.0
B_phase,28105,0.5,0.75,1.0,text_prior,1000,0.897,0.897,0.9270186335403727,0.099,0.004,0.0,0.6953846153846154,0.9826086956521739,0.8144144144144144,0.0,0.0,0.1014,0.0,0.0
B_phase,28105,0.5,0.75,1.0,passive_vision_proxy,1000,0.804,0.804,0.8727272727272728,0.196,0.0,0.0,0.539906103286385,1.0,0.701219512195122,0.0,0.0,0.196,0.0,0.0
B_phase,28105,0.5,0.75,1.0,conservative_prior,1000,0.792,0.9263157894736842,0.9435890410958905,0.059,0.004,0.145,0.6722222222222223,0.968,0.7934426229508197,0.0,0.0,0.08315000000000004,0.0,0.0
B_phase,28105,0.5,0.75,1.0,eager_eatl,1000,0.966,0.966,0.9687747035573122,0.028,0.006,0.0,0.8888888888888888,0.9739130434782609,0.929460580912863,0.10199999999999945,1.0,0.10810000000000054,0.0,0.0
B_phase,28105,0.5,0.75,1.0,risk_aware_eatl,1000,0.984,0.984,0.9819875776397515,0.011,0.005,0.0,0.9533898305084746,0.9782608695652174,0.9656652360515022,0.054420000000000114,0.554,0.05481500000000044,0.0,0.0
B_phase,28106,0.5,0.75,1.0,text_prior,1000,0.899,0.899,0.9298418972332015,0.098,0.003,0.0,0.6984615384615385,0.9869565217391304,0.8180180180180181,0.0,0.0,0.0998,0.0,0.0
