family,hidden_flip_rate,test_harm_weight,failure_harm,method,seeds,n_total,accuracy,accuracy_se,nonabstain_accuracy,nonabstain_accuracy_se,balanced_accuracy,balanced_accuracy_se,unsafe_false_positive_rate,unsafe_false_positive_rate_se,avoidable_false_negative_rate,avoidable_false_negative_rate_se,abstention_rate,abstention_rate_se,precision,precision_se,recall,recall_se,f1,f1_se,mean_test_cost,mean_test_cost_se,mean_tests_used,mean_tests_used_se,mean_total_cost,mean_total_cost_se,stale_unsafe_rate,stale_unsafe_rate_se,dominated_rate,dominated_rate_se
B_phase,0.1,0.5,2.0,eager_eatl,6,6000,0.9711666666666666,0.0021200104821543814,0.9711666666666666,0.0021200104821543814,0.9712237472313476,0.0026279426435758136,0.020166666666666666,0.0011377365443917343,0.008666666666666666,0.001256096245427785,0.0,0.0,0.9359602649927972,0.0035274895898845977,0.9714022695074725,0.004181518896899605,0.9533373556776681,0.0034732854845671048,0.10199999999999945,0.0,1.0,0.0,0.09653333333333325,0.0027735256343586604,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,2.0,passive_vision_proxy,6,6000,0.8178333333333333,0.0014925742118158756,0.8178333333333333,0.0014925742118158756,0.8692497394107159,0.0011394646763759977,0.18216666666666667,0.0014925742118158756,0.0,0.0,0.0,0.0,0.6247445090987775,0.0031241599817860297,1.0,0.0,0.7690145177638211,0.0023624454085817937,0.0,0.0,0.0,0.0,0.36433333333333334,0.002985148423631751,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,2.0,risk_aware_eatl,6,6000,0.9813333333333333,0.0031162655713387346,0.9813333333333333,0.0031162655713387346,0.9771995479324813,0.0039126538209234354,0.0085,0.0014317821063276354,0.010166666666666668,0.002023473361436826,0.0,0.0,0.9719542303723129,0.0046037488316259135,0.9666260444666275,0.006373402848949498,0.9692494840094248,0.004963415182373865,0.05539166666666677,0.00033124428716248136,0.5595,0.0028372521918222046,0.050795833333333235,0.0038788654734485044,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,2.0,text_prior,6,6000,0.9733333333333333,0.003211091887677948,0.9733333333333333,0.003211091887677948,0.9785690900506305,0.002491312881081745,0.024166666666666666,0.003037725757499808,0.0025,0.00042817441928883767,0.0,0.0,0.9256410256410257,0.009346848484614806,0.9917395454940808,0.0014447849920136767,0.9574408412749136,0.005295433576445481,0.0,0.0,0.0,0.0,0.049833333333333334,0.006169044586571825,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,5.0,conservative_prior,6,6000,0.8376666666666667,0.0024312776705080652,0.9797270955165692,0.0028435996146293253,0.9817809014725238,0.002308338787245405,0.014833333333333332,0.0023440231322332215,0.0025,0.00042817441928883767,0.145,0.0,0.9175925925925926,0.01302235073462902,0.9850869911398992,0.002585321357291377,0.9499138264072712,0.00728646105435617,0.0,0.0,0.0,0.0,0.09741666666666683,0.011752749087388588,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,5.0,eager_eatl,6,6000,0.9684999999999999,0.0017272328544042169,0.9684999999999999,0.0017272328544042169,0.9680880725301125,0.0023809147189577467,0.0215,0.0010567244989431572,0.01,0.0013662601021279465,0.0,0.0,0.9317986662282733,0.002896321922670179,0.9670563498597617,0.00452606890287458,0.9490645239441592,0.002707776272509379,0.10199999999999945,0.0,1.0,0.0,0.16450000000000042,0.005346837071266296,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,5.0,passive_vision_proxy,6,6000,0.8178333333333333,0.0014925742118158756,0.8178333333333333,0.0014925742118158756,0.8692497394107159,0.0011394646763759977,0.18216666666666667,0.0014925742118158756,0.0,0.0,0.0,0.0,0.6247445090987775,0.0031241599817860297,1.0,0.0,0.7690145177638211,0.0023624454085817937,0.0,0.0,0.0,0.0,0.9108333333333334,0.007462871059079378,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,5.0,risk_aware_eatl,6,6000,0.9833333333333333,0.0023617319445224487,0.9833333333333333,0.0023617319445224487,0.9786098833369015,0.0028356989026286136,0.006500000000000001,0.0012583057392117917,0.010166666666666666,0.0013017082793177757,0.0,0.0,0.9782444621264762,0.004303906535772182,0.9665354134165132,0.004181783228348787,0.9723425475880892,0.003959084705875431,0.05528166666666678,0.0003176624693671639,0.5585,0.0030523215208536846,0.06624083333333322,0.00678670470069565,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,5.0,text_prior,6,6000,0.9733333333333333,0.003211091887677948,0.9733333333333333,0.003211091887677948,0.9785690900506305,0.002491312881081745,0.024166666666666666,0.003037725757499808,0.0025,0.00042817441928883767,0.0,0.0,0.9256410256410257,0.009346848484614806,0.9917395454940808,0.0014447849920136767,0.9574408412749136,0.005295433576445481,0.0,0.0,0.0,0.0,0.12233333333333332,0.015279412437801537,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,10.0,conservative_prior,6,6000,0.8376666666666667,0.0024312776705080652,0.9797270955165692,0.0028435996146293253,0.9817809014725238,0.002308338787245405,0.014833333333333332,0.0023440231322332215,0.0025,0.00042817441928883767,0.145,0.0,0.9175925925925926,0.01302235073462902,0.9850869911398992,0.002585321357291377,0.9499138264072712,0.00728646105435617,0.0,0.0,0.0,0.0,0.17158333333333375,0.02347148151362516,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,10.0,eager_eatl,6,6000,0.9695,0.0041048751503547625,0.9695,0.0041048751503547625,0.970621166420541,0.004569850958232266,0.0225,0.0026677081299622467,0.008,0.0019148542155126764,0.0,0.0,0.9294317241451883,0.008108588915669296,0.973558129510453,0.006382521079594115,0.950929527726815,0.006613786028077179,0.10199999999999945,0.0,1.0,0.0,0.2808000000000023,0.02737492770157947,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,10.0,passive_vision_proxy,6,6000,0.8178333333333333,0.0014925742118158756,0.8178333333333333,0.0014925742118158756,0.8692497394107159,0.0011394646763759977,0.18216666666666667,0.0014925742118158756,0.0,0.0,0.0,0.0,0.6247445090987775,0.0031241599817860297,1.0,0.0,0.7690145177638211,0.0023624454085817937,0.0,0.0,0.0,0.0,1.8216666666666668,0.014925742118158756,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,10.0,risk_aware_eatl,6,6000,0.981,0.0006831300510639739,0.981,0.0006831300510639739,0.9768586629920608,0.0012174078315886304,0.008833333333333334,0.00030731814857642953,0.010166666666666666,0.0007031674369909663,0.0,0.0,0.9707435640754833,0.0009849929502875735,0.9663986868323191,0.002549417878338064,0.9685567506462198,0.0013844135246715036,0.05530666666666678,0.00025675755966367487,0.5588333333333334,0.0020883273476902655,0.1220866666666668,0.0029866839657236993,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,10.0,text_prior,6,6000,0.9733333333333333,0.003211091887677948,0.9733333333333333,0.003211091887677948,0.9785690900506305,0.002491312881081745,0.024166666666666666,0.003037725757499808,0.0025,0.00042817441928883767,0.0,0.0,0.9256410256410257,0.009346848484614806,0.9917395454940808,0.0014447849920136767,0.9574408412749136,0.005295433576445481,0.0,0.0,0.0,0.0,0.24316666666666664,0.030467093359521146,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,20.0,conservative_prior,6,6000,0.8376666666666667,0.0024312776705080652,0.9797270955165692,0.0028435996146293253,0.9817809014725238,0.002308338787245405,0.014833333333333332,0.0023440231322332215,0.0025,0.00042817441928883767,0.145,0.0,0.9175925925925926,0.01302235073462902,0.9850869911398992,0.002585321357291377,0.9499138264072712,0.00728646105435617,0.0,0.0,0.0,0.0,0.3199166666666663,0.046911019790426105,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,20.0,eager_eatl,6,6000,0.9724999999999999,0.0006708203932499375,0.9724999999999999,0.0006708203932499375,0.9728669521778859,0.0015089320951013614,0.019666666666666666,0.0011450376024878448,0.007833333333333333,0.0013017082793177757,0.0,0.0,0.9378061850261709,0.0026226256533522707,0.9739993595185493,0.004439271263754892,0.9555003098739713,0.001190848791468374,0.10199999999999945,0.0,1.0,0.0,0.44903333333333795,0.022234832533162566,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,20.0,passive_vision_proxy,6,6000,0.8178333333333333,0.0014925742118158756,0.8178333333333333,0.0014925742118158756,0.8692497394107159,0.0011394646763759977,0.18216666666666667,0.0014925742118158756,0.0,0.0,0.0,0.0,0.6247445090987775,0.0031241599817860297,1.0,0.0,0.7690145177638211,0.0023624454085817937,0.0,0.0,0.0,0.0,3.6433333333333335,0.029851484236317512,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,20.0,risk_aware_eatl,6,6000,0.9868333333333333,0.0010461569884316821,0.9868333333333333,0.0010461569884316821,0.9838797162984675,0.0015124589461048257,0.006,0.00044721359549995795,0.007166666666666667,0.0008333333333333333,0.0,0.0,0.9801083100863965,0.0015592067861768112,0.9763663578837307,0.0027720799081586947,0.9782244703171215,0.0018080845812611791,0.05533500000000011,0.00014543612572764166,0.5591666666666667,0.0010775486583496255,0.15196750000000014,0.009065645109422697,0.0,0.0,0.0,0.0
B_phase,0.1,0.5,20.0,text_prior,6,6000,0.9733333333333333,0.003211091887677948,0.9733333333333333,0.003211091887677948,0.9785690900506305,0.002491312881081745,0.024166666666666666,0.003037725757499808,0.0025,0.00042817441928883767,0.0,0.0,0.9256410256410257,0.009346848484614806,0.9917395454940808,0.0014447849920136767,0.9574408412749136,0.005295433576445481,0.0,0.0,0.0,0.0,0.4848333333333334,0.06084387488573614,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,1.0,conservative_prior,6,6000,0.8386666666666667,0.0010219806477837273,0.980896686159844,0.0011952990032558113,0.9843613842554463,0.0009360564925958604,0.014666666666666666,0.0010219806477837262,0.0016666666666666668,0.00021081851067789197,0.145,0.0,0.9185185185185185,0.005677670265465146,0.9900296073372082,0.0012499222805059506,0.9528859213319211,0.003097704377102382,0.0,0.0,0.0,0.0,0.03741666666666657,0.0010167486305758075,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,1.0,eager_eatl,6,6000,0.9711666666666666,0.0016616591440819374,0.9711666666666666,0.0016616591440819374,0.970913614823079,0.0026814769123033335,0.019833333333333335,0.0006009252125773321,0.009,0.0016124515496597099,0.0,0.0,0.9372444991132554,0.0017186299734344756,0.9703776829165529,0.005449644821442778,0.9534874105648783,0.002977522792053137,0.10199999999999945,0.0,1.0,0.0,0.10173333333333391,0.001084947515371648,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,1.0,passive_vision_proxy,6,6000,0.8221666666666666,0.001990254031803759,0.8221666666666666,0.001990254031803759,0.872043219829989,0.0011401882570326969,0.17783333333333332,0.001990254031803759,0.0,0.0,0.0,0.0,0.6318179269266232,0.003950627598885818,1.0,0.0,0.7743369634110483,0.00298262974701198,0.0,0.0,0.0,0.0,0.17783333333333332,0.001990254031803759,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,1.0,risk_aware_eatl,6,6000,0.9826666666666667,0.0012823589374447574,0.9826666666666667,0.0012823589374447574,0.977733392126171,0.0015522379844340529,0.006666666666666666,0.0009189365834726813,0.010666666666666666,0.0008027729719194863,0.0,0.0,0.9778429880884844,0.0030912800386417253,0.9650505429395296,0.002613388787453674,0.9713870923131669,0.0021812356525163865,0.05513500000000011,0.0002023651814583377,0.5566666666666666,0.0015634719199411299,0.05441791666666708,0.0011568548267945592,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,1.0,text_prior,6,6000,0.9768333333333333,0.0018870906472957566,0.9768333333333333,0.0018870906472957566,0.9818217901607758,0.0013050602071527817,0.021500000000000002,0.0019450792614526878,0.0016666666666666668,0.00021081851067789197,0.0,0.0,0.9338461538461538,0.005984859266008266,0.9945469391345186,0.0006795789270018534,0.9631883537844832,0.0031036376339612886,0.0,0.0,0.0,0.0,0.022500000000000003,0.0019077036806939736,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,2.0,conservative_prior,6,6000,0.8386666666666667,0.0010219806477837273,0.980896686159844,0.0011952990032558113,0.9843613842554463,0.0009360564925958604,0.014666666666666666,0.0010219806477837262,0.0016666666666666668,0.00021081851067789197,0.145,0.0,0.9185185185185185,0.005677670265465146,0.9900296073372082,0.0012499222805059506,0.9528859213319211,0.003097704377102382,0.0,0.0,0.0,0.0,0.052083333333333204,0.002034808208270363,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,2.0,eager_eatl,6,6000,0.9666666666666667,0.00178263226094946,0.9666666666666667,0.00178263226094946,0.9660565822524384,0.001717251634462372,0.0225,0.0016072751268321594,0.010833333333333334,0.0007923242882669811,0.0,0.0,0.9291021465963811,0.00469797781800859,0.9644992747647099,0.0025786130080565793,0.9464319525582765,0.0027714298122394265,0.10199999999999945,0.0,1.0,0.0,0.12800000000000045,0.003243352175347776,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,2.0,passive_vision_proxy,6,6000,0.8221666666666666,0.001990254031803759,0.8221666666666666,0.001990254031803759,0.872043219829989,0.0011401882570326969,0.17783333333333332,0.001990254031803759,0.0,0.0,0.0,0.0,0.6318179269266232,0.003950627598885818,1.0,0.0,0.7743369634110483,0.00298262974701198,0.0,0.0,0.0,0.0,0.35566666666666663,0.003980508063607518,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,2.0,risk_aware_eatl,6,6000,0.9856666666666667,0.0014298407059684826,0.9856666666666667,0.0014298407059684826,0.9822957013877792,0.0020068377184359497,0.006333333333333333,0.0006666666666666666,0.008,0.0010327955589886444,0.0,0.0,0.9791129005627977,0.002205764986692208,0.9737027534323671,0.0035655871300225134,0.9763868475850427,0.002499868162664474,0.054930000000000104,0.0002780887148615228,0.5541666666666667,0.002676025244856828,0.058664166666667156,0.0016632431505278769,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,2.0,text_prior,6,6000,0.9768333333333333,0.0018870906472957566,0.9768333333333333,0.0018870906472957566,0.9818217901607758,0.0013050602071527817,0.021500000000000002,0.0019450792614526878,0.0016666666666666668,0.00021081851067789197,0.0,0.0,0.9338461538461538,0.005984859266008266,0.9945469391345186,0.0006795789270018534,0.9631883537844832,0.0031036376339612886,0.0,0.0,0.0,0.0,0.044000000000000004,0.0038508873436304703,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,5.0,conservative_prior,6,6000,0.8386666666666667,0.0010219806477837273,0.980896686159844,0.0011952990032558113,0.9843613842554463,0.0009360564925958604,0.014666666666666666,0.0010219806477837262,0.0016666666666666668,0.00021081851067789197,0.145,0.0,0.9185185185185185,0.005677670265465146,0.9900296073372082,0.0012499222805059506,0.9528859213319211,0.003097704377102382,0.0,0.0,0.0,0.0,0.09608333333333349,0.005098409337997293,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,5.0,eager_eatl,6,6000,0.9671666666666666,0.00142400062421959,0.9671666666666666,0.00142400062421959,0.9671986017415027,0.0014905034975910168,0.022833333333333334,0.0011377365443917345,0.01,0.0007302967433402216,0.0,0.0,0.9282825844187277,0.0031848221782212033,0.967270363395984,0.0022782823758482574,0.9473562418830017,0.002033366958905263,0.10199999999999945,0.0,1.0,0.0,0.19666666666666643,0.00575787383598414,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,5.0,passive_vision_proxy,6,6000,0.8221666666666666,0.001990254031803759,0.8221666666666666,0.001990254031803759,0.872043219829989,0.0011401882570326969,0.17783333333333332,0.001990254031803759,0.0,0.0,0.0,0.0,0.6318179269266232,0.003950627598885818,1.0,0.0,0.7743369634110483,0.00298262974701198,0.0,0.0,0.0,0.0,0.8891666666666667,0.009951270159018796,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,5.0,risk_aware_eatl,6,6000,0.9816666666666667,0.0012823589374447574,0.9816666666666667,0.0012823589374447574,0.9782462168744661,0.0017912031525818227,0.009,0.0014605934866804432,0.009333333333333332,0.0013333333333333333,0.0,0.0,0.9705713477406016,0.0046660193644091205,0.9694324912018161,0.0043209758986647055,0.9699222763630941,0.0021483084519596423,0.0547700000000001,0.00018574175621006983,0.553,0.0018618986725025275,0.09167750000000045,0.006779339170105948,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,5.0,text_prior,6,6000,0.9768333333333333,0.0018870906472957566,0.9768333333333333,0.0018870906472957566,0.9818217901607758,0.0013050602071527817,0.021500000000000002,0.0019450792614526878,0.0016666666666666668,0.00021081851067789197,0.0,0.0,0.9338461538461538,0.005984859266008266,0.9945469391345186,0.0006795789270018534,0.9631883537844832,0.0031036376339612886,0.0,0.0,0.0,0.0,0.10849999999999999,0.009685005592839548,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,10.0,conservative_prior,6,6000,0.8386666666666667,0.0010219806477837273,0.980896686159844,0.0011952990032558113,0.9843613842554463,0.0009360564925958604,0.014666666666666666,0.0010219806477837262,0.0016666666666666668,0.00021081851067789197,0.145,0.0,0.9185185185185185,0.005677670265465146,0.9900296073372082,0.0012499222805059506,0.9528859213319211,0.003097704377102382,0.0,0.0,0.0,0.0,0.16941666666666713,0.010207535342960011,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,10.0,eager_eatl,6,6000,0.972,0.0020000000000000018,0.972,0.0020000000000000018,0.9709292004509146,0.0028031652825439737,0.018333333333333333,0.0008432740427115677,0.009666666666666667,0.0015634719199411435,0.0,0.0,0.9416083388603534,0.00251305728070388,0.9682528510689372,0.005145729728135561,0.9547183660533463,0.003304849353143281,0.10199999999999945,0.0,1.0,0.0,0.2656333333333324,0.008778255964471201,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,10.0,passive_vision_proxy,6,6000,0.8221666666666666,0.001990254031803759,0.8221666666666666,0.001990254031803759,0.872043219829989,0.0011401882570326969,0.17783333333333332,0.001990254031803759,0.0,0.0,0.0,0.0,0.6318179269266232,0.003950627598885818,1.0,0.0,0.7743369634110483,0.00298262974701198,0.0,0.0,0.0,0.0,1.7783333333333333,0.019902540318037593,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,10.0,risk_aware_eatl,6,6000,0.985,0.001437590576856523,0.985,0.001437590576856523,0.9826353049749474,0.0017813868236390494,0.007833333333333333,0.0009803627446568495,0.007166666666666667,0.0009457507306074072,0.0,0.0,0.974333624624824,0.0032634561482345324,0.9765258091358068,0.0030698533834045724,0.9754066440356047,0.002408848359576575,0.055180000000000104,0.0002454927018602893,0.557,0.0022803508501982664,0.12401833333333358,0.00991659607818006,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,10.0,text_prior,6,6000,0.9768333333333333,0.0018870906472957566,0.9768333333333333,0.0018870906472957566,0.9818217901607758,0.0013050602071527817,0.021500000000000002,0.0019450792614526878,0.0016666666666666668,0.00021081851067789197,0.0,0.0,0.9338461538461538,0.005984859266008266,0.9945469391345186,0.0006795789270018534,0.9631883537844832,0.0031036376339612886,0.0,0.0,0.0,0.0,0.216,0.019410031770539002,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,20.0,conservative_prior,6,6000,0.8386666666666667,0.0010219806477837273,0.980896686159844,0.0011952990032558113,0.9843613842554463,0.0009360564925958604,0.014666666666666666,0.0010219806477837262,0.0016666666666666668,0.00021081851067789197,0.145,0.0,0.9185185185185185,0.005677670265465146,0.9900296073372082,0.0012499222805059506,0.9528859213319211,0.003097704377102382,0.0,0.0,0.0,0.0,0.3160833333333331,0.020426953870913735,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,20.0,eager_eatl,6,6000,0.9711666666666666,0.0026002136664341883,0.9711666666666666,0.0026002136664341883,0.9719416450950097,0.0025061552116856065,0.020833333333333332,0.0021819970465404193,0.008,0.0010327955589886446,0.0,0.0,0.9346431740937455,0.0065944614687505195,0.973859132328891,0.003241963165918761,0.953786848973916,0.004027249311056998,0.10199999999999945,0.0,1.0,0.0,0.49796666666666445,0.04377246217023276,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,20.0,passive_vision_proxy,6,6000,0.8221666666666666,0.001990254031803759,0.8221666666666666,0.001990254031803759,0.872043219829989,0.0011401882570326969,0.17783333333333332,0.001990254031803759,0.0,0.0,0.0,0.0,0.6318179269266232,0.003950627598885818,1.0,0.0,0.7743369634110483,0.00298262974701198,0.0,0.0,0.0,0.0,3.5566666666666666,0.039805080636075185,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,20.0,risk_aware_eatl,6,6000,0.98,0.001264911064067353,0.98,0.001264911064067353,0.9764018400420672,0.0009262230692476557,0.01,0.0015705625319186328,0.01,0.0005773502691896258,0.0,0.0,0.9673669970311546,0.004994186882733325,0.9671934832239086,0.0019995167690502118,0.9672279331097012,0.002073667365131724,0.0551650000000001,0.00016167353937281123,0.557,0.0016124515496596977,0.24737374999999945,0.03116937069430752,0.0,0.0,0.0,0.0
B_phase,0.1,0.75,20.0,text_prior,6,6000,0.9768333333333333,0.0018870906472957566,0.9768333333333333,0.0018870906472957566,0.9818217901607758,0.0013050602071527817,0.021500000000000002,0.0019450792614526878,0.0016666666666666668,0.00021081851067789197,0.0,0.0,0.9338461538461538,0.005984859266008266,0.9945469391345186,0.0006795789270018534,0.9631883537844832,0.0031036376339612886,0.0,0.0,0.0,0.0,0.43100000000000005,0.03886063989866011,0.0,0.0,0.0,0.0
B_phase,0.1,1.0,1.0,conservative_prior,6,6000,0.842,0.0018073922282301296,0.9847953216374269,0.00211390903886565,0.986880932912606,0.0015890993126656606,0.011333333333333332,0.0018737959096740264,0.0016666666666666668,0.00042163702135578394,0.145,0.0,0.937037037037037,0.010409977275966802,0.9902760765072959,0.00242218965150868,0.9627495034882841,0.005386132488124413,0.0,0.0,0.0,0.0,0.03408333333333326,0.001822574491695129,0.0,0.0,0.0,0.0
B_phase,0.1,1.0,1.0,eager_eatl,6,6000,0.967,0.0024494897427831805,0.967,0.0024494897427831805,0.9682132011154274,0.002515900550684952,0.024166666666666666,0.0016414763002993505,0.008833333333333334,0.0008724168218868266,0.0,0.0,0.9257130407565597,0.004752160275431035,0.9714474820333826,0.002841420691899804,0.9480199217147336,0.003765528913636188,0.10199999999999945,0.0,1.0,0.0,0.1314666666666659,0.002120167708251225,0.0,0.0,0.0,0.0
B_phase,0.1,1.0,1.0,passive_vision_proxy,6,6000,0.8214999999999999,0.0015652475842498543,0.8214999999999999,0.0015652475842498543,0.8707162832071148,0.0009305495111484754,0.1785,0.0015652475842498543,0.0,0.0,0.0,0.0,0.6342873071942307,0.003908170472164268,1.0,0.0,0.7761900058187349,0.0029241570018905634,0.0,0.0,0.0,0.0,0.1785,0.0015652475842498543,0.0,0.0,0.0,0.0
B_phase,0.1,1.0,1.0,risk_aware_eatl,6,6000,0.9844999999999999,0.000619139187366891,0.9844999999999999,0.000619139187366891,0.9808918787243753,0.0008941623775144443,0.006666666666666667,0.0008027729719194865,0.008833333333333334,0.0007031674369909663,0.0,0.0,0.9783652111356216,0.0024989189380025117,0.9714430177645321,0.002332821983267537,0.9748675694483567,0.0010576664920487397,0.055071666666666776,0.00023505200370225408,0.5565,0.0019790570145063217,0.06703833333333341,0.0006958803377337418,0.0,0.0,0.0,0.0
B_phase,0.1,1.0,1.0,text_prior,6,6000,0.9813333333333333,0.0028362729848243557,0.9813333333333333,0.0028362729848243557,0.9850574617424523,0.0019731890998275258,0.017,0.0029552213679068674,0.0016666666666666668,0.00042163702135578394,0.0,0.0,0.9476923076923077,0.009092988824328822,0.9946474229372233,0.0013459083173580691,0.9704779472212753,0.004629031668629864,0.0,0.0,0.0,0.0,0.018,0.002877035511309052,0.0,0.0,0.0,0.0
B_phase,0.1,1.0,2.0,conservative_prior,6,6000,0.842,0.0018073922282301296,0.9847953216374269,0.00211390903886565,0.986880932912606,0.0015890993126656606,0.011333333333333332,0.0018737959096740264,0.0016666666666666668,0.00042163702135578394,0.145,0.0,0.937037037037037,0.010409977275966802,0.9902760765072959,0.00242218965150868,0.9627495034882841,0.005386132488124413,0.0,0.0,0.0,0.0,0.045416666666666564,0.00368805880888276,0.0,0.0,0.0,0.0
B_phase,0.1,1.0,2.0,eager_eatl,6,6000,0.9693333333333333,0.003179797338056489,0.9693333333333333,0.003179797338056489,0.9697745594923118,0.003526931946274976,0.021666666666666667,0.0022607766610417556,0.009,0.0016329931618554523,0.0,0.0,0.9328424589918697,0.006826464274058947,0.9709183682073759,0.005262181910993871,0.9514376080942917,0.005092924528653172,0.10199999999999945,0.0,1.0,0.0,0.1507333333333328,0.004919801260665392,0.0,0.0,0.0,0.0
B_phase,0.1,1.0,2.0,passive_vision_proxy,6,6000,0.8214999999999999,0.0015652475842498543,0.8214999999999999,0.0015652475842498543,0.8707162832071148,0.0009305495111484754,0.1785,0.0015652475842498543,0.0,0.0,0.0,0.0,0.6342873071942307,0.003908170472164268,1.0,0.0,0.7761900058187349,0.0029241570018905634,0.0,0.0,0.0,0.0,0.357,0.0031304951684997086,0.0,0.0,0.0,0.0
B_phase,0.1,1.0,2.0,risk_aware_eatl,6,6000,0.9818333333333333,0.0009803627446568505,0.9818333333333333,0.0009803627446568505,0.9786979559256401,0.001648455004288524,0.009,0.0007745966692414833,0.009166666666666667,0.0011666666666666665,0.0,0.0,0.9708653091373431,0.002620976698196189,0.9704145238125013,0.0037080655131184765,0.9706033538255072,0.0017881180677116828,0.05534000000000011,0.00028614681546367037,0.5591666666666667,0.002386303510546043,0.07883999999999997,0.0012498586586757014,0.0,0.0,0.0,0.0
B_phase,0.1,1.0,2.0,text_prior,6,6000,0.9813333333333333,0.0028362729848243557,0.9813333333333333,0.0028362729848243557,0.9850574617424523,0.0019731890998275258,0.017,0.0029552213679068674,0.0016666666666666668,0.00042163702135578394,0.0,0.0,0.9476923076923077,0.009092988824328822,0.9946474229372233,0.0013459083173580691,0.9704779472212753,0.004629031668629864,0.0,0.0,0.0,0.0,0.035,0.005827292109833978,0.0,0.0,0.0,0.0
B_phase,0.1,1.0,5.0,conservative_prior,6,6000,0.842,0.0018073922282301296,0.9847953216374269,0.00211390903886565,0.986880932912606,0.0015890993126656606,0.011333333333333332,0.0018737959096740264,0.0016666666666666668,0.00042163702135578394,0.145,0.0,0.937037037037037,0.010409977275966802,0.9902760765072959,0.00242218965150868,0.9627495034882841,0.005386132488124413,0.0,0.0,0.0,0.0,0.07941666666666673,0.009304574741013812,0.0,0.0,0.0,0.0
B_phase,0.1,1.0,5.0,eager_eatl,6,6000,0.9696666666666667,0.0017061978522759653,0.9696666666666667,0.0017061978522759653,0.9699036254934914,0.0029108702426530668,0.021166666666666667,0.001600347184554374,0.009166666666666667,0.0021356757972855133,0.0,0.0,0.934460862578164,0.004000691792635083,0.970497618555992,0.006917082523433841,0.9520084103639415,0.002485515851082451,0.10199999999999945,0.0,1.0,0.0,0.21333333333333324,0.007282612473861648,0.0,0.0,0.0,0.0
B_phase,0.1,1.0,5.0,passive_vision_proxy,6,6000,0.8214999999999999,0.0015652475842498543,0.8214999999999999,0.0015652475842498543,0.8707162832071148,0.0009305495111484754,0.1785,0.0015652475842498543,0.0,0.0,0.0,0.0,0.6342873071942307,0.003908170472164268,1.0,0.0,0.7761900058187349,0.0029241570018905634,0.0,0.0,0.0,0.0,0.8925000000000001,0.007826237921249271,0.0,0.0,0.0,0.0
B_phase,0.1,1.0,5.0,risk_aware_eatl,6,6000,0.9831666666666666,0.0013763881881375065,0.9831666666666666,0.0013763881881375065,0.979944709235642,0.001359366872136427,0.008,0.0011254628677422754,0.008833333333333334,0.0006009252125773315,0.0,0.0,0.9741441611067646,0.003609461409321556,0.9714806460023544,0.0018778019597200182,0.9727926031949105,0.0021773182932469633,0.05511000000000011,0.00031232461745220655,0.5571666666666667,0.0029145230217729186,0.10040999999999978,0.005604481540100985,0.0,0.0,0.0,0.0
