hidden_flip_rate,test_harm_weight,failure_harm,best_method,best_total_cost,text_total_cost,eager_eatl_total_cost,risk_aware_eatl_total_cost,risk_minus_text,eager_minus_text
0.2,2.5,5.0,conservative_prior,0.15505000000000038,0.2108,0.3880000000000008,0.1975249999999998,-0.013275000000000176,0.1772000000000008
0.2,2.5,10.0,risk_aware_eatl,0.2153374999999998,0.42080000000000006,0.46656666666666746,0.2153374999999998,-0.20546250000000027,0.0457666666666674
0.2,2.5,20.0,risk_aware_eatl,0.30750416666666663,0.8408,0.7001999999999995,0.30750416666666663,-0.5332958333333333,-0.1406000000000005
0.2,3.0,1.0,text_prior,0.03606666666666667,0.03606666666666667,0.3334333333333362,0.17759666666666749,0.14153000000000082,0.2973666666666695
0.2,3.0,2.0,text_prior,0.07023333333333333,0.07023333333333333,0.35873333333333607,0.188590000000001,0.11835666666666768,0.28850000000000275
0.2,3.0,5.0,conservative_prior,0.14115000000000033,0.17273333333333332,0.4147000000000026,0.21578833333333505,0.04305500000000173,0.2419666666666693
0.2,3.0,10.0,conservative_prior,0.25865000000000005,0.3435666666666667,0.5112000000000017,0.2700916666666685,-0.07347499999999818,0.16763333333333497
0.2,3.0,20.0,risk_aware_eatl,0.3359033333333353,0.6852333333333334,0.7512999999999994,0.3359033333333353,-0.3493299999999981,0.06606666666666605
0.35,0.0,1.0,risk_aware_eatl,0.013833333333333331,0.06796666666666666,0.028133333333333337,0.013833333333333331,-0.05413333333333333,-0.039833333333333325
0.35,0.0,2.0,risk_aware_eatl,0.023266666666666665,0.13513333333333333,0.04353333333333334,0.023266666666666665,-0.11186666666666667,-0.09159999999999999
0.35,0.0,5.0,risk_aware_eatl,0.048233333333333336,0.33663333333333334,0.12636666666666665,0.048233333333333336,-0.2884,-0.21026666666666669
0.35,0.0,10.0,risk_aware_eatl,0.09273333333333333,0.6724666666666668,0.25116666666666665,0.09273333333333333,-0.5797333333333334,-0.4213000000000001
0.35,0.0,20.0,risk_aware_eatl,0.22953333333333334,1.3441333333333334,0.48390000000000005,0.22953333333333334,-1.1146,-0.8602333333333334
0.35,0.1,1.0,risk_aware_eatl,0.02134100000000003,0.0757,0.04073333333333348,0.02134100000000003,-0.05435899999999998,-0.03496666666666652
0.35,0.1,2.0,risk_aware_eatl,0.02275616666666673,0.1497,0.056600000000000074,0.02275616666666673,-0.12694383333333326,-0.09309999999999993
0.35,0.1,5.0,risk_aware_eatl,0.0571163333333334,0.37170000000000003,0.13480000000000053,0.0571163333333334,-0.31458366666666665,-0.2368999999999995
0.35,0.1,10.0,risk_aware_eatl,0.10738866666666677,0.7417,0.24136666666666626,0.10738866666666677,-0.6343113333333332,-0.5003333333333337
0.35,0.1,20.0,risk_aware_eatl,0.16795716666666669,1.4817,0.4984333333333309,0.16795716666666669,-1.3137428333333334,-0.9832666666666692
0.35,0.25,1.0,risk_aware_eatl,0.0303204166666666,0.07496666666666665,0.05463333333333334,0.0303204166666666,-0.044646250000000054,-0.020333333333333314
0.35,0.25,2.0,risk_aware_eatl,0.038769583333333316,0.1486333333333333,0.07830000000000018,0.038769583333333316,-0.10986375,-0.07033333333333314
0.35,0.25,5.0,risk_aware_eatl,0.06707791666666674,0.36963333333333337,0.1241666666666674,0.06707791666666674,-0.30255541666666663,-0.24546666666666597
0.35,0.25,10.0,risk_aware_eatl,0.11298208333333355,0.7379666666666667,0.24273333333333463,0.11298208333333355,-0.6249845833333331,-0.495233333333332
0.35,0.25,20.0,risk_aware_eatl,0.24529541666666807,1.4746333333333332,0.5021333333333299,0.24529541666666807,-1.2293379166666651,-0.9725000000000034
0.35,0.5,1.0,risk_aware_eatl,0.04095749999999997,0.07166666666666667,0.08089999999999983,0.04095749999999997,-0.030709166666666697,0.009233333333333163
0.35,0.5,2.0,risk_aware_eatl,0.04369333333333328,0.14183333333333334,0.10443333333333327,0.04369333333333328,-0.09814000000000006,-0.03740000000000007
0.35,0.5,5.0,risk_aware_eatl,0.07396583333333333,0.35233333333333333,0.1649333333333338,0.07396583333333333,-0.2783675,-0.18739999999999954
0.35,0.5,10.0,risk_aware_eatl,0.11346666666666677,0.7031666666666667,0.30313333333333603,0.11346666666666677,-0.5896999999999999,-0.4000333333333307
0.35,0.5,20.0,risk_aware_eatl,0.22786333333333392,1.4048333333333334,0.5320666666666688,0.22786333333333392,-1.1769699999999994,-0.8727666666666646
0.35,0.75,1.0,risk_aware_eatl,0.052828333333333734,0.06633333333333334,0.10206666666666722,0.052828333333333734,-0.013504999999999608,0.03573333333333388
0.35,0.75,2.0,risk_aware_eatl,0.06305916666666724,0.13116666666666665,0.1223333333333338,0.06305916666666724,-0.06810749999999942,-0.00883333333333286
0.35,0.75,5.0,risk_aware_eatl,0.09046708333333373,0.32566666666666666,0.19476666666666656,0.09046708333333373,-0.23519958333333293,-0.1309000000000001
0.35,0.75,10.0,risk_aware_eatl,0.1222891666666668,0.6498333333333334,0.33659999999999807,0.1222891666666668,-0.5275441666666666,-0.3132333333333353
0.35,0.75,20.0,risk_aware_eatl,0.2533741666666659,1.2981666666666667,0.49289999999999723,0.2533741666666659,-1.0447925000000007,-0.8052666666666695
0.35,1.0,1.0,conservative_prior,0.0656499999999999,0.0694,0.12779999999999922,0.07116666666666671,0.001766666666666708,0.058399999999999216
0.35,1.0,2.0,risk_aware_eatl,0.07875499999999991,0.1379,0.14689999999999948,0.07875499999999991,-0.059145000000000086,0.00899999999999948
0.35,1.0,5.0,risk_aware_eatl,0.10222833333333312,0.34340000000000004,0.21046666666666658,0.10222833333333312,-0.24117166666666692,-0.13293333333333346
0.35,1.0,10.0,risk_aware_eatl,0.13767666666666653,0.6859,0.351600000000001,0.13767666666666653,-0.5482233333333334,-0.33429999999999893
0.35,1.0,20.0,risk_aware_eatl,0.25362833333333357,1.3709,0.5945666666666709,0.25362833333333357,-1.1172716666666664,-0.7763333333333291
0.35,1.25,1.0,conservative_prior,0.0704833333333333,0.07723333333333333,0.15463333333333362,0.08139166666666658,0.00415833333333325,0.07740000000000029
0.35,1.25,2.0,risk_aware_eatl,0.09222708333333324,0.15306666666666666,0.17693333333333364,0.09222708333333324,-0.06083958333333342,0.02386666666666698
0.35,1.25,5.0,risk_aware_eatl,0.13269374999999994,0.38056666666666666,0.23730000000000034,0.13269374999999994,-0.24787291666666672,-0.14326666666666632
0.35,1.25,10.0,risk_aware_eatl,0.17353541666666675,0.7597333333333334,0.33609999999999984,0.17353541666666675,-0.5861979166666667,-0.42363333333333353
0.35,1.25,20.0,risk_aware_eatl,0.29884166666666695,1.5180666666666667,0.6411999999999989,0.29884166666666695,-1.2192249999999998,-0.8768666666666678
0.35,1.75,1.0,conservative_prior,0.06108333333333321,0.06216666666666667,0.2054333333333337,0.10540416666666622,0.04323749999999955,0.14326666666666701
0.35,1.75,2.0,conservative_prior,0.09891666666666679,0.12283333333333332,0.2276000000000005,0.12147833333333281,-0.0013550000000005086,0.10476666666666717
0.35,1.75,5.0,risk_aware_eatl,0.1436062499999996,0.30483333333333335,0.30213333333333436,0.1436062499999996,-0.16122708333333374,-0.002699999999998981
0.35,1.75,10.0,risk_aware_eatl,0.1780341666666665,0.6081666666666667,0.4027000000000014,0.1780341666666665,-0.43013250000000025,-0.20546666666666535
0.35,1.75,20.0,risk_aware_eatl,0.2696704166666668,1.2148333333333334,0.6995666666666646,0.2696704166666668,-0.9451629166666666,-0.5152666666666689
0.35,2.5,1.0,conservative_prior,0.06444999999999991,0.06620000000000001,0.28366666666666723,0.14712916666666653,0.08092916666666652,0.21746666666666722
0.35,2.5,2.0,conservative_prior,0.10595000000000016,0.13119999999999998,0.30280000000000057,0.15733333333333316,0.026133333333333175,0.17160000000000059
0.35,2.5,5.0,risk_aware_eatl,0.18678333333333313,0.32620000000000005,0.37283333333333407,0.18678333333333313,-0.1394166666666669,0.046633333333334026
0.35,2.5,10.0,risk_aware_eatl,0.20421666666666646,0.6512,0.4817666666666675,0.20421666666666646,-0.4469833333333335,-0.1694333333333325
0.35,2.5,20.0,risk_aware_eatl,0.32265833333333344,1.3012,0.7774666666666659,0.32265833333333344,-0.9785416666666664,-0.523733333333334
0.35,3.0,1.0,conservative_prior,0.0684166666666666,0.07233333333333333,0.3321666666666695,0.17398333333333404,0.10165000000000071,0.25983333333333614
0.35,3.0,2.0,conservative_prior,0.11408333333333355,0.14366666666666666,0.35670000000000274,0.18686500000000109,0.04319833333333442,0.21303333333333607
0.35,3.0,5.0,risk_aware_eatl,0.2062133333333349,0.3576666666666667,0.4254333333333356,0.2062133333333349,-0.1514533333333318,0.06776666666666892
0.35,3.0,10.0,risk_aware_eatl,0.2633016666666682,0.7143333333333334,0.5629333333333347,0.2633016666666682,-0.45103166666666517,-0.15139999999999865
0.35,3.0,20.0,risk_aware_eatl,0.33577166666666847,1.4276666666666666,0.7708000000000002,0.33577166666666847,-1.0918949999999983,-0.6568666666666665
0.5,0.0,1.0,risk_aware_eatl,0.013833333333333333,0.1032,0.027533333333333337,0.013833333333333333,-0.08936666666666666,-0.07566666666666666
0.5,0.0,2.0,risk_aware_eatl,0.02306666666666667,0.2052,0.04820000000000001,0.02306666666666667,-0.1821333333333333,-0.15699999999999997
0.5,0.0,5.0,risk_aware_eatl,0.04976666666666667,0.5112,0.12906666666666666,0.04976666666666667,-0.4614333333333333,-0.3821333333333333
0.5,0.0,10.0,risk_aware_eatl,0.10046666666666665,1.0212,0.23329999999999998,0.10046666666666665,-0.9207333333333334,-0.7879000000000002
0.5,0.0,20.0,risk_aware_eatl,0.23873333333333333,2.0412,0.5139,0.23873333333333333,-1.8024666666666667,-1.5272999999999999
0.5,0.1,1.0,risk_aware_eatl,0.02059133333333336,0.08776666666666667,0.04113333333333354,0.02059133333333336,-0.06717533333333331,-0.04663333333333313
0.5,0.1,2.0,risk_aware_eatl,0.027138666666666738,0.17493333333333333,0.058400000000000084,0.027138666666666738,-0.1477946666666666,-0.11653333333333324
0.5,0.1,5.0,risk_aware_eatl,0.0683020000000001,0.43643333333333334,0.12740000000000057,0.0683020000000001,-0.36813133333333325,-0.30903333333333277
0.5,0.1,10.0,risk_aware_eatl,0.09336050000000011,0.8722666666666667,0.2467666666666658,0.09336050000000011,-0.7789061666666667,-0.6255000000000009
0.5,0.1,20.0,risk_aware_eatl,0.16686583333333327,1.7439333333333333,0.5688333333333302,0.16686583333333327,-1.5770675,-1.1751000000000031
0.5,0.25,1.0,risk_aware_eatl,0.025056666666666616,0.09093333333333332,0.05513333333333331,0.025056666666666616,-0.06587666666666671,-0.03580000000000001
0.5,0.25,2.0,risk_aware_eatl,0.037014583333333316,0.18026666666666666,0.07796666666666685,0.037014583333333316,-0.14325208333333334,-0.10229999999999981
0.5,0.25,5.0,risk_aware_eatl,0.05879000000000007,0.4482666666666667,0.14186666666666764,0.05879000000000007,-0.38947666666666664,-0.30639999999999906
0.5,0.25,10.0,risk_aware_eatl,0.1157016666666669,0.8949333333333334,0.26000000000000184,0.1157016666666669,-0.7792316666666664,-0.6349333333333316
0.5,0.25,20.0,risk_aware_eatl,0.20788583333333394,1.7882666666666667,0.5373666666666588,0.20788583333333394,-1.5803808333333327,-1.250900000000008
0.5,0.5,1.0,risk_aware_eatl,0.04051166666666663,0.1026,0.07773333333333309,0.04051166666666663,-0.06208833333333336,-0.02486666666666691
0.5,0.5,2.0,risk_aware_eatl,0.0524649999999999,0.2041,0.10309999999999991,0.0524649999999999,-0.1516350000000001,-0.10100000000000009
0.5,0.5,5.0,risk_aware_eatl,0.07489249999999995,0.5085999999999999,0.16810000000000042,0.07489249999999995,-0.4337075,-0.3404999999999995
0.5,0.5,10.0,risk_aware_eatl,0.14774500000000013,1.0161,0.2649000000000015,0.14774500000000013,-0.8683549999999999,-0.7511999999999985
0.5,0.5,20.0,risk_aware_eatl,0.25429166666666764,2.0311,0.5224666666666695,0.25429166666666764,-1.7768083333333322,-1.5086333333333304
0.5,0.75,1.0,risk_aware_eatl,0.054355000000000424,0.0956,0.10573333333333389,0.054355000000000424,-0.04124499999999958,0.010133333333333883
0.5,0.75,2.0,risk_aware_eatl,0.06493916666666721,0.1896,0.12610000000000046,0.06493916666666721,-0.12466083333333278,-0.06349999999999953
0.5,0.75,5.0,risk_aware_eatl,0.08474250000000048,0.4716,0.19659999999999986,0.08474250000000048,-0.3868574999999995,-0.27500000000000013
0.5,0.75,10.0,risk_aware_eatl,0.1385145833333334,0.9416000000000001,0.3288333333333315,0.1385145833333334,-0.8030854166666667,-0.6127666666666687
0.5,0.75,20.0,risk_aware_eatl,0.23869958333333285,1.8816,0.5578666666666648,0.23869958333333285,-1.642900416666667,-1.323733333333335
0.5,1.0,1.0,risk_aware_eatl,0.06647000000000008,0.10476666666666666,0.13123333333333256,0.06647000000000008,-0.038296666666666576,0.026466666666665903
0.5,1.0,2.0,risk_aware_eatl,0.0769833333333333,0.20843333333333333,0.15613333333333282,0.0769833333333333,-0.13145,-0.05230000000000051
0.5,1.0,5.0,risk_aware_eatl,0.11430666666666642,0.5194333333333333,0.22566666666666663,0.11430666666666642,-0.40512666666666686,-0.2937666666666667
0.5,1.0,10.0,risk_aware_eatl,0.14762499999999987,1.0377666666666667,0.34630000000000105,0.14762499999999987,-0.8901416666666668,-0.6914666666666657
0.5,1.0,20.0,risk_aware_eatl,0.22401500000000013,2.0744333333333334,0.5730666666666704,0.22401500000000013,-1.8504183333333333,-1.501366666666663
0.5,1.25,1.0,conservative_prior,0.07945000000000003,0.08936666666666666,0.1571000000000003,0.08408958333333325,-0.005277083333333418,0.06773333333333363
0.5,1.25,2.0,risk_aware_eatl,0.08840416666666656,0.17703333333333332,0.17833333333333365,0.08840416666666656,-0.08862916666666676,0.0013000000000003287
0.5,1.25,5.0,risk_aware_eatl,0.12081041666666659,0.4400333333333334,0.24160000000000031,0.12081041666666659,-0.3192229166666668,-0.19843333333333307
0.5,1.25,10.0,risk_aware_eatl,0.15840833333333332,0.8783666666666667,0.3390666666666664,0.15840833333333332,-0.7199583333333335,-0.5393000000000003
0.5,1.25,20.0,risk_aware_eatl,0.25223333333333353,1.755033333333333,0.6257333333333324,0.25223333333333353,-1.5027999999999995,-1.1293000000000006
0.5,1.75,1.0,conservative_prior,0.08365000000000006,0.10006666666666666,0.20630000000000034,0.10681499999999955,0.006748333333332884,0.10623333333333368
0.5,1.75,2.0,risk_aware_eatl,0.11966791666666618,0.19823333333333332,0.22826666666666723,0.11966791666666618,-0.07856541666666714,0.03003333333333391
0.5,1.75,5.0,risk_aware_eatl,0.14922916666666633,0.49273333333333336,0.2949666666666677,0.14922916666666633,-0.34350416666666705,-0.19776666666666565
0.5,1.75,10.0,risk_aware_eatl,0.19383041666666656,0.9835666666666667,0.3886000000000013,0.19383041666666656,-0.7897362500000001,-0.5949666666666654
0.5,1.75,20.0,risk_aware_eatl,0.35960500000000056,1.9652333333333332,0.6717999999999988,0.35960500000000056,-1.6056283333333325,-1.2934333333333343
0.5,2.5,1.0,conservative_prior,0.08425000000000006,0.10616666666666666,0.28353333333333386,0.14806249999999985,0.04189583333333319,0.1773666666666672
0.5,2.5,2.0,conservative_prior,0.14575000000000043,0.21133333333333335,0.30580000000000057,0.15901249999999983,-0.05232083333333351,0.09446666666666723
0.5,2.5,5.0,risk_aware_eatl,0.18071666666666647,0.5268333333333334,0.37660000000000077,0.18071666666666647,-0.3461166666666669,-0.1502333333333326
0.5,2.5,10.0,risk_aware_eatl,0.23830416666666646,1.0526666666666666,0.46566666666666745,0.23830416666666646,-0.8143625000000002,-0.5869999999999992
0.5,2.5,20.0,risk_aware_eatl,0.3627583333333337,2.1043333333333334,0.7263666666666659,0.3627583333333337,-1.7415749999999997,-1.3779666666666675
0.5,3.0,1.0,conservative_prior,0.07831666666666671,0.08856666666666667,0.3363666666666695,0.1717516666666673,0.08318500000000063,0.2478000000000028
0.5,3.0,2.0,conservative_prior,0.13348333333333368,0.17573333333333332,0.35776666666666934,0.18240166666666754,0.00666833333333422,0.18203333333333602
0.5,3.0,5.0,risk_aware_eatl,0.20000333333333467,0.43723333333333336,0.4471000000000022,0.20000333333333467,-0.2372299999999987,0.009866666666668855
0.5,3.0,10.0,risk_aware_eatl,0.2538333333333349,0.8730666666666667,0.5415666666666683,0.2538333333333349,-0.6192333333333317,-0.33149999999999835
0.5,3.0,20.0,risk_aware_eatl,0.3466750000000015,1.7447333333333332,0.7935333333333326,0.3466750000000015,-1.3980583333333318,-0.9512000000000006
0.7,0.0,1.0,risk_aware_eatl,0.014599999999999998,0.13733333333333334,0.02896666666666667,0.014599999999999998,-0.12273333333333333,-0.10836666666666667
0.7,0.0,2.0,risk_aware_eatl,0.02506666666666667,0.27416666666666667,0.04763333333333334,0.02506666666666667,-0.2491,-0.22653333333333334
0.7,0.0,5.0,risk_aware_eatl,0.06406666666666667,0.6846666666666668,0.11639999999999999,0.06406666666666667,-0.6206,-0.5682666666666668
0.7,0.0,10.0,risk_aware_eatl,0.11343333333333332,1.3688333333333333,0.25203333333333333,0.11343333333333332,-1.2554,-1.1168
0.7,0.0,20.0,risk_aware_eatl,0.20753333333333332,2.7371666666666665,0.5270333333333334,0.20753333333333332,-2.5296333333333334,-2.2101333333333333
0.7,0.1,1.0,risk_aware_eatl,0.01920633333333333,0.13643333333333332,0.04300000000000021,0.01920633333333333,-0.117227,-0.09343333333333312
0.7,0.1,2.0,risk_aware_eatl,0.031440166666666776,0.27126666666666666,0.0649666666666668,0.031440166666666776,-0.2398264999999999,-0.20629999999999987
0.7,0.1,5.0,risk_aware_eatl,0.07010916666666682,0.6757666666666667,0.15223333333333358,0.07010916666666682,-0.6056575,-0.5235333333333332
0.7,0.1,10.0,risk_aware_eatl,0.1359441666666668,1.3499333333333332,0.2939999999999991,0.1359441666666668,-1.2139891666666665,-1.055933333333334
0.7,0.1,20.0,risk_aware_eatl,0.22234016666666648,2.6982666666666666,0.4510666666666653,0.22234016666666648,-2.4759265,-2.247200000000001
0.7,0.25,1.0,risk_aware_eatl,0.027172083333333263,0.13533333333333333,0.057666666666666665,0.027172083333333263,-0.10816125000000007,-0.07766666666666666
0.7,0.25,2.0,risk_aware_eatl,0.03807374999999998,0.26966666666666667,0.08223333333333356,0.03807374999999998,-0.23159291666666668,-0.18743333333333312
0.7,0.25,5.0,risk_aware_eatl,0.07030166666666669,0.6726666666666667,0.1484666666666678,0.07030166666666669,-0.602365,-0.5241999999999989
0.7,0.25,10.0,risk_aware_eatl,0.1049754166666669,1.3443333333333334,0.2868333333333336,0.1049754166666669,-1.2393579166666664,-1.0574999999999997
0.7,0.25,20.0,risk_aware_eatl,0.23662291666666738,2.6876666666666664,0.5147666666666599,0.23662291666666738,-2.451043749999999,-2.1729000000000065
0.7,0.5,1.0,risk_aware_eatl,0.042139166666666616,0.13299999999999998,0.0771666666666664,0.042139166666666616,-0.09086083333333336,-0.05583333333333358
0.7,0.5,2.0,risk_aware_eatl,0.0571199999999999,0.2645,0.10609999999999994,0.0571199999999999,-0.20738000000000012,-0.15840000000000007
0.7,0.5,5.0,risk_aware_eatl,0.0842808333333333,0.659,0.17620000000000052,0.0842808333333333,-0.5747191666666667,-0.4827999999999995
0.7,0.5,10.0,risk_aware_eatl,0.1333583333333334,1.3165,0.29273333333333595,0.1333583333333334,-1.1831416666666665,-1.023766666666664
0.7,0.5,20.0,risk_aware_eatl,0.2634775000000011,2.6315,0.5042000000000048,0.2634775000000011,-2.368022499999999,-2.127299999999995
0.7,0.75,1.0,risk_aware_eatl,0.05314708333333372,0.13686666666666666,0.10523333333333384,0.05314708333333372,-0.08371958333333294,-0.03163333333333282
0.7,0.75,2.0,risk_aware_eatl,0.06250875000000039,0.27253333333333335,0.1350333333333337,0.06250875000000039,-0.21002458333333296,-0.13749999999999965
0.7,0.75,5.0,risk_aware_eatl,0.0936150000000003,0.6795333333333333,0.19559999999999983,0.0936150000000003,-0.585918333333333,-0.4839333333333335
0.7,0.75,10.0,risk_aware_eatl,0.15631708333333327,1.3578666666666668,0.37559999999999777,0.15631708333333327,-1.2015495833333336,-0.9822666666666691
0.7,0.75,20.0,risk_aware_eatl,0.23074916666666626,2.7145333333333332,0.4998999999999981,0.23074916666666626,-2.483784166666667,-2.2146333333333352
0.7,1.0,1.0,risk_aware_eatl,0.0686633333333334,0.1329,0.12699999999999917,0.0686633333333334,-0.0642366666666666,-0.005900000000000821
0.7,1.0,2.0,risk_aware_eatl,0.07847499999999995,0.26389999999999997,0.15556666666666616,0.07847499999999995,-0.185425,-0.10833333333333381
0.7,1.0,5.0,risk_aware_eatl,0.11226999999999979,0.6569,0.2366333333333335,0.11226999999999979,-0.5446300000000003,-0.42026666666666657
0.7,1.0,10.0,risk_aware_eatl,0.16835499999999995,1.3119,0.3667666666666675,0.16835499999999995,-1.143545,-0.9451333333333325
0.7,1.0,20.0,risk_aware_eatl,0.32054666666666687,2.6219,0.6123666666666715,0.32054666666666687,-2.301353333333333,-2.0095333333333287
0.7,1.25,1.0,risk_aware_eatl,0.08290833333333325,0.12386666666666665,0.15776666666666694,0.08290833333333325,-0.0409583333333334,0.03390000000000029
0.7,1.25,2.0,risk_aware_eatl,0.09397291666666657,0.24603333333333333,0.19006666666666697,0.09397291666666657,-0.15206041666666675,-0.05596666666666636
0.7,1.25,5.0,risk_aware_eatl,0.11523333333333326,0.6125333333333334,0.24253333333333363,0.11523333333333326,-0.49730000000000013,-0.3699999999999998
0.7,1.25,10.0,risk_aware_eatl,0.15187708333333333,1.2233666666666665,0.37113333333333287,0.15187708333333333,-1.071489583333333,-0.8522333333333336
0.7,1.25,20.0,risk_aware_eatl,0.2574729166666669,2.4450333333333334,0.5739333333333325,0.2574729166666669,-2.1875604166666665,-1.8711000000000009
0.7,1.75,1.0,conservative_prior,0.10668333333333355,0.14376666666666665,0.20583333333333365,0.10864374999999955,-0.0351229166666671,0.06206666666666699
0.7,1.75,2.0,risk_aware_eatl,0.12253708333333284,0.2859333333333333,0.23720000000000063,0.12253708333333284,-0.16339625000000046,-0.048733333333332685
0.7,1.75,5.0,risk_aware_eatl,0.15423124999999968,0.7124333333333334,0.3194666666666679,0.15423124999999968,-0.5582020833333337,-0.39296666666666547
0.7,1.75,10.0,risk_aware_eatl,0.20306875000000002,1.4232666666666667,0.4443333333333348,0.20306875000000002,-1.2201979166666668,-0.9789333333333319
0.7,1.75,20.0,risk_aware_eatl,0.2738445833333336,2.844933333333333,0.7144333333333301,0.2738445833333336,-2.5710887499999995,-2.130500000000003
0.7,2.5,1.0,conservative_prior,0.1041500000000002,0.13356666666666667,0.28430000000000055,0.1503666666666665,0.016799999999999843,0.15073333333333389
0.7,2.5,2.0,risk_aware_eatl,0.15844166666666648,0.2657333333333333,0.3042000000000006,0.15844166666666648,-0.10729166666666684,0.03846666666666726
0.7,2.5,5.0,risk_aware_eatl,0.19983333333333317,0.6622333333333333,0.371733333333334,0.19983333333333317,-0.46240000000000014,-0.2904999999999993
0.7,2.5,10.0,risk_aware_eatl,0.23813749999999986,1.3230666666666666,0.5154666666666673,0.23813749999999986,-1.0849291666666667,-0.8075999999999993
0.7,2.5,20.0,risk_aware_eatl,0.392604166666667,2.644733333333333,0.757799999999999,0.392604166666667,-2.252129166666666,-1.8869333333333338
0.7,3.0,1.0,conservative_prior,0.10588333333333357,0.13846666666666665,0.33536666666666953,0.1715666666666673,0.03310000000000066,0.19690000000000288
0.7,3.0,2.0,risk_aware_eatl,0.18653500000000092,0.27613333333333334,0.35323333333333606,0.18653500000000092,-0.08959833333333242,0.07710000000000272
0.7,3.0,5.0,risk_aware_eatl,0.22672166666666835,0.6891333333333334,0.433266666666669,0.22672166666666835,-0.462411666666665,-0.25586666666666436
0.7,3.0,10.0,risk_aware_eatl,0.2805133333333354,1.3774666666666666,0.5526333333333346,0.2805133333333354,-1.0969533333333312,-0.824833333333332
0.7,3.0,20.0,risk_aware_eatl,0.4087616666666683,2.7541333333333333,0.8295999999999991,0.4087616666666683,-2.345371666666665,-1.924533333333334
0.9,0.0,1.0,risk_aware_eatl,0.013433333333333334,0.17843333333333333,0.03426666666666667,0.013433333333333334,-0.165,-0.14416666666666667
0.9,0.0,2.0,risk_aware_eatl,0.024133333333333333,0.3557666666666667,0.053500000000000006,0.024133333333333333,-0.33163333333333334,-0.3022666666666667
0.9,0.0,5.0,risk_aware_eatl,0.06726666666666667,0.8877666666666667,0.12676666666666664,0.06726666666666667,-0.8205,-0.7610000000000001
0.9,0.0,10.0,risk_aware_eatl,0.1036,1.7744333333333333,0.2522,0.1036,-1.6708333333333334,-1.5222333333333333
0.9,0.0,20.0,risk_aware_eatl,0.24876666666666666,3.5477666666666665,0.5396666666666667,0.24876666666666666,-3.299,-3.0080999999999998
0.9,0.1,1.0,risk_aware_eatl,0.02143350000000003,0.16763333333333333,0.039000000000000215,0.02143350000000003,-0.1461998333333333,-0.1286333333333331
0.9,0.1,2.0,risk_aware_eatl,0.031324166666666764,0.3349666666666667,0.06290000000000016,0.031324166666666764,-0.3036424999999999,-0.2720666666666665
0.9,0.1,5.0,risk_aware_eatl,0.06725250000000012,0.8369666666666666,0.13766666666666713,0.06725250000000012,-0.7697141666666665,-0.6992999999999995
0.9,0.1,10.0,risk_aware_eatl,0.13968516666666664,1.6736333333333333,0.25623333333333254,0.13968516666666664,-1.5339481666666668,-1.4174000000000007
0.9,0.1,20.0,risk_aware_eatl,0.23501199999999964,3.3469666666666664,0.5562333333333302,0.23501199999999964,-3.1119546666666666,-2.7907333333333364
0.9,0.25,1.0,risk_aware_eatl,0.030747499999999938,0.16473333333333331,0.05236666666666664,0.030747499999999938,-0.1339858333333334,-0.11236666666666667
0.9,0.25,2.0,risk_aware_eatl,0.0383583333333333,0.3285666666666667,0.08326666666666688,0.0383583333333333,-0.2902083333333334,-0.2452999999999998
0.9,0.25,5.0,risk_aware_eatl,0.06977041666666671,0.8200666666666667,0.13683333333333417,0.06977041666666671,-0.75029625,-0.6832333333333326
0.9,0.25,10.0,risk_aware_eatl,0.14440125000000045,1.6392333333333333,0.2793000000000008,0.14440125000000045,-1.4948320833333328,-1.3599333333333326
0.9,0.25,20.0,risk_aware_eatl,0.22333208333333351,3.2775666666666665,0.5331333333333275,0.22333208333333351,-3.054234583333333,-2.744433333333339
0.9,0.5,1.0,risk_aware_eatl,0.04223166666666661,0.17623333333333333,0.08413333333333317,0.04223166666666661,-0.1340016666666667,-0.09210000000000015
0.9,0.5,2.0,risk_aware_eatl,0.054148333333333215,0.3510666666666667,0.10593333333333324,0.054148333333333215,-0.2969183333333335,-0.24513333333333345
0.9,0.5,5.0,risk_aware_eatl,0.08434749999999999,0.8755666666666667,0.16853333333333378,0.08434749999999999,-0.7912191666666667,-0.707033333333333
0.9,0.5,10.0,risk_aware_eatl,0.14595000000000016,1.7497333333333334,0.3055666666666692,0.14595000000000016,-1.6037833333333331,-1.4441666666666642
0.9,0.5,20.0,risk_aware_eatl,0.21583750000000027,3.4980666666666664,0.6335999999999967,0.21583750000000027,-3.2822291666666663,-2.8644666666666696
0.9,0.75,1.0,risk_aware_eatl,0.05393375000000043,0.17473333333333332,0.1040000000000006,0.05393375000000043,-0.12079958333333289,-0.07073333333333272
0.9,0.75,2.0,risk_aware_eatl,0.06319666666666714,0.3480666666666667,0.13530000000000034,0.06319666666666714,-0.28486999999999957,-0.21276666666666635
0.9,0.75,5.0,risk_aware_eatl,0.1015370833333338,0.8680666666666668,0.21773333333333303,0.1015370833333338,-0.766529583333333,-0.6503333333333338
0.9,0.75,10.0,risk_aware_eatl,0.15373666666666674,1.7347333333333332,0.32813333333333133,0.15373666666666674,-1.5809966666666666,-1.4066000000000018
0.9,0.75,20.0,risk_aware_eatl,0.2900029166666659,3.4680666666666666,0.5490999999999981,0.2900029166666659,-3.1780637500000006,-2.9189666666666687
