family,seed,task,axis,value,method,n,accuracy,nonabstain_accuracy,balanced_accuracy,unsafe_false_positive_rate,avoidable_false_negative_rate,abstention_rate,precision,recall,f1,mean_test_cost,mean_tests_used,mean_total_cost,stale_unsafe_rate,dominated_rate
G_demand_embodiment,28606,contain_liquid,volume_ml,500,text_prior,360,0.7777777777777778,0.7777777777777778,0.8498475609756098,0.21666666666666667,0.005555555555555556,0.0,0.2777777777777778,0.9375,0.42857142857142866,0.0,0.0,1.086666666666667,0.0,0.0
G_demand_embodiment,28606,contain_liquid,volume_ml,500,passive_vision_proxy,360,0.9361111111111111,0.9361111111111111,0.9649390243902439,0.06388888888888888,0.0,0.0,0.5818181818181818,1.0,0.735632183908046,0.0,0.0,0.3194444444444444,0.0,0.0
G_demand_embodiment,28606,contain_liquid,volume_ml,500,eager_eatl,360,0.9555555555555556,0.9555555555555556,0.9474085365853658,0.03888888888888889,0.005555555555555556,0.0,0.6818181818181818,0.9375,0.7894736842105263,0.11499999999999992,1.0,0.31277777777777555,0.0,0.0
G_demand_embodiment,28606,contain_liquid,volume_ml,500,risk_aware_eatl,360,0.9861111111111112,0.9861111111111112,0.9782774390243902,0.011111111111111112,0.002777777777777778,0.0,0.8857142857142857,0.96875,0.9253731343283582,0.039291666666666725,0.3416666666666667,0.09651388888888879,0.0,0.0
G_demand_embodiment,28607,contain_liquid,volume_ml,500,text_prior,360,0.7805555555555556,0.7805555555555556,0.8519599666388658,0.21388888888888888,0.005555555555555556,0.0,0.28703703703703703,0.9393939393939394,0.4397163120567376,0.0,0.0,1.0727777777777778,0.0,0.0
G_demand_embodiment,28607,contain_liquid,volume_ml,500,passive_vision_proxy,360,0.9472222222222222,0.9472222222222222,0.9709480122324159,0.05277777777777778,0.0,0.0,0.6346153846153846,1.0,0.7764705882352941,0.0,0.0,0.2638888888888889,0.0,0.0
G_demand_embodiment,28607,contain_liquid,volume_ml,500,eager_eatl,360,0.9694444444444444,0.9694444444444444,0.9831804281345566,0.030555555555555555,0.0,0.0,0.75,1.0,0.8571428571428571,0.11499999999999992,1.0,0.2677777777777759,0.0,0.0
G_demand_embodiment,28607,contain_liquid,volume_ml,500,risk_aware_eatl,360,0.9805555555555555,0.9805555555555555,0.9756741729218794,0.016666666666666666,0.002777777777777778,0.0,0.8421052631578947,0.9696969696969697,0.9014084507042254,0.039291666666666725,0.3416666666666667,0.12429166666666662,0.0,0.0
G_demand_embodiment,28608,contain_liquid,volume_ml,500,text_prior,360,0.7722222222222223,0.7722222222222223,0.8601549053356282,0.225,0.002777777777777778,0.0,0.25,0.9642857142857143,0.39705882352941174,0.0,0.0,1.1266666666666667,0.0,0.0
G_demand_embodiment,28608,contain_liquid,volume_ml,500,passive_vision_proxy,360,0.9444444444444444,0.9444444444444444,0.9698795180722892,0.05555555555555555,0.0,0.0,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,0.2777777777777778,0.0,0.0
G_demand_embodiment,28608,contain_liquid,volume_ml,500,eager_eatl,360,0.975,0.975,0.9864457831325302,0.025,0.0,0.0,0.7567567567567568,1.0,0.8615384615384616,0.11499999999999992,1.0,0.23999999999999908,0.0,0.0
G_demand_embodiment,28608,contain_liquid,volume_ml,500,risk_aware_eatl,360,0.9888888888888889,0.9888888888888889,0.9939759036144578,0.011111111111111112,0.0,0.0,0.875,1.0,0.9333333333333333,0.039291666666666725,0.3416666666666667,0.09484722222222211,0.0,0.0
G_demand_embodiment,28609,contain_liquid,volume_ml,500,text_prior,360,0.7888888888888889,0.7888888888888889,0.8580246913580247,0.20555555555555555,0.005555555555555556,0.0,0.3148148148148148,0.9444444444444444,0.4722222222222222,0.0,0.0,1.0311111111111113,0.0,0.0
G_demand_embodiment,28609,contain_liquid,volume_ml,500,passive_vision_proxy,360,0.95,0.95,0.9722222222222222,0.05,0.0,0.0,0.6666666666666666,1.0,0.8,0.0,0.0,0.25,0.0,0.0
G_demand_embodiment,28609,contain_liquid,volume_ml,500,eager_eatl,360,0.9527777777777777,0.9527777777777777,0.9490740740740741,0.041666666666666664,0.005555555555555556,0.0,0.6938775510204082,0.9444444444444444,0.7999999999999999,0.11499999999999992,1.0,0.3266666666666646,0.0,0.0
G_demand_embodiment,28609,contain_liquid,volume_ml,500,risk_aware_eatl,360,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.03897222222222228,0.3388888888888889,0.03897222222222228,0.0,0.0
G_demand_embodiment,28610,contain_liquid,volume_ml,500,text_prior,360,0.7833333333333333,0.7833333333333333,0.8818181818181818,0.21666666666666667,0.0,0.0,0.2777777777777778,1.0,0.4347826086956522,0.0,0.0,1.0833333333333333,0.0,0.0
G_demand_embodiment,28610,contain_liquid,volume_ml,500,passive_vision_proxy,360,0.9361111111111111,0.9361111111111111,0.9651515151515151,0.06388888888888888,0.0,0.0,0.5660377358490566,1.0,0.7228915662650602,0.0,0.0,0.3194444444444444,0.0,0.0
G_demand_embodiment,28610,contain_liquid,volume_ml,500,eager_eatl,360,0.9416666666666667,0.9416666666666667,0.9075757575757576,0.04722222222222222,0.011111111111111112,0.0,0.6046511627906976,0.8666666666666667,0.7123287671232877,0.11499999999999992,1.0,0.35777777777777553,0.0,0.0
G_demand_embodiment,28610,contain_liquid,volume_ml,500,risk_aware_eatl,360,0.9888888888888889,0.9888888888888889,0.9636363636363636,0.005555555555555556,0.005555555555555556,0.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.039611111111111166,0.34444444444444444,0.07072222222222199,0.0,0.0
G_demand_embodiment,28611,contain_liquid,volume_ml,500,text_prior,360,0.7944444444444444,0.7944444444444444,0.8618829682902909,0.2,0.005555555555555556,0.0,0.3333333333333333,0.9473684210526315,0.4931506849315068,0.0,0.0,1.0033333333333334,0.0,0.0
G_demand_embodiment,28611,contain_liquid,volume_ml,500,passive_vision_proxy,360,0.95,0.95,0.9720496894409938,0.05,0.0,0.0,0.6785714285714286,1.0,0.8085106382978724,0.0,0.0,0.25,0.0,0.0
G_demand_embodiment,28611,contain_liquid,volume_ml,500,eager_eatl,360,0.9416666666666667,0.9416666666666667,0.9325760052304675,0.05,0.008333333333333333,0.0,0.660377358490566,0.9210526315789473,0.769230769230769,0.11499999999999992,1.0,0.36999999999999894,0.0,0.0
G_demand_embodiment,28611,contain_liquid,volume_ml,500,risk_aware_eatl,360,0.9916666666666667,0.9916666666666667,0.9721314154952598,0.002777777777777778,0.005555555555555556,0.0,0.972972972972973,0.9473684210526315,0.9599999999999999,0.039291666666666725,0.3416666666666667,0.05651388888888879,0.0,0.0
G_demand_embodiment,28612,contain_liquid,volume_ml,500,text_prior,360,0.7916666666666666,0.7916666666666666,0.8853211009174312,0.20833333333333334,0.0,0.0,0.3055555555555556,1.0,0.46808510638297873,0.0,0.0,1.0416666666666667,0.0,0.0
G_demand_embodiment,28612,contain_liquid,volume_ml,500,passive_vision_proxy,360,0.9444444444444444,0.9444444444444444,0.9694189602446484,0.05555555555555555,0.0,0.0,0.6226415094339622,1.0,0.7674418604651162,0.0,0.0,0.2777777777777778,0.0,0.0
G_demand_embodiment,28612,contain_liquid,volume_ml,500,eager_eatl,360,0.9555555555555556,0.9555555555555556,0.9482902418682235,0.03888888888888889,0.005555555555555556,0.0,0.6888888888888889,0.9393939393939394,0.7948717948717948,0.11499999999999992,1.0,0.31277777777777593,0.0,0.0
G_demand_embodiment,28612,contain_liquid,volume_ml,500,risk_aware_eatl,360,0.9833333333333333,0.9833333333333333,0.977203224909647,0.013888888888888888,0.002777777777777778,0.0,0.8648648648648649,0.9696969696969697,0.9142857142857143,0.038013888888888944,0.33055555555555555,0.10912500000000001,0.0,0.0
G_demand_embodiment,28601,contain_liquid,volume_ml,750,text_prior,360,0.6972222222222222,0.6972222222222222,0.34958217270194986,0.3,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,1.5016666666666667,0.0,0.0
G_demand_embodiment,28601,contain_liquid,volume_ml,750,passive_vision_proxy,360,0.9666666666666667,0.9666666666666667,0.9832869080779945,0.03333333333333333,0.0,0.0,0.07692307692307693,1.0,0.14285714285714288,0.0,0.0,0.16666666666666666,0.0,0.0
G_demand_embodiment,28601,contain_liquid,volume_ml,750,eager_eatl,360,0.9777777777777777,0.9777777777777777,0.9888579387186629,0.022222222222222223,0.0,0.0,0.1111111111111111,1.0,0.19999999999999998,0.1274999999999997,1.0,0.23861111111110977,0.0,0.0
G_demand_embodiment,28601,contain_liquid,volume_ml,750,risk_aware_eatl,360,0.9861111111111112,0.9861111111111112,0.49442896935933145,0.011111111111111112,0.002777777777777778,0.0,0.0,0.0,0.0,0.04285416666666662,0.33611111111111114,0.10007638888888913,0.0,0.0
G_demand_embodiment,28602,contain_liquid,volume_ml,750,text_prior,360,0.6916666666666667,0.6916666666666667,0.3487394957983193,0.3,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.505,0.0,0.0
G_demand_embodiment,28602,contain_liquid,volume_ml,750,passive_vision_proxy,360,0.9777777777777777,0.9777777777777777,0.988795518207283,0.022222222222222223,0.0,0.0,0.2727272727272727,1.0,0.42857142857142855,0.0,0.0,0.1111111111111111,0.0,0.0
G_demand_embodiment,28602,contain_liquid,volume_ml,750,eager_eatl,360,0.9777777777777777,0.9777777777777777,0.988795518207283,0.022222222222222223,0.0,0.0,0.2727272727272727,1.0,0.42857142857142855,0.1274999999999997,1.0,0.2386111111111099,0.0,0.0
G_demand_embodiment,28602,contain_liquid,volume_ml,750,risk_aware_eatl,360,0.9888888888888889,0.9888888888888889,0.9943977591036415,0.011111111111111112,0.0,0.0,0.42857142857142855,1.0,0.6,0.042145833333333285,0.33055555555555555,0.09770138888888891,0.0,0.0
G_demand_embodiment,28603,contain_liquid,volume_ml,750,text_prior,360,0.7,0.7,0.35,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
G_demand_embodiment,28603,contain_liquid,volume_ml,750,passive_vision_proxy,360,0.9555555555555556,0.9555555555555556,0.4777777777777778,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
G_demand_embodiment,28603,contain_liquid,volume_ml,750,eager_eatl,360,0.9444444444444444,0.9444444444444444,0.4722222222222222,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.1274999999999997,1.0,0.40527777777777596,0.0,0.0
G_demand_embodiment,28603,contain_liquid,volume_ml,750,risk_aware_eatl,360,0.9666666666666667,0.9666666666666667,0.48333333333333334,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.04391666666666661,0.34444444444444444,0.21058333333333298,0.0,0.0
G_demand_embodiment,28604,contain_liquid,volume_ml,750,text_prior,360,0.6972222222222222,0.6972222222222222,0.5168067226890756,0.2972222222222222,0.005555555555555556,0.0,0.009259259259259259,0.3333333333333333,0.018018018018018018,0.0,0.0,1.4894444444444446,0.0,0.0
G_demand_embodiment,28604,contain_liquid,volume_ml,750,passive_vision_proxy,360,0.9722222222222222,0.9722222222222222,0.9859943977591037,0.027777777777777776,0.0,0.0,0.23076923076923078,1.0,0.375,0.0,0.0,0.1388888888888889,0.0,0.0
G_demand_embodiment,28604,contain_liquid,volume_ml,750,eager_eatl,360,0.975,0.975,0.9873949579831933,0.025,0.0,0.0,0.25,1.0,0.4,0.1274999999999997,1.0,0.2524999999999985,0.0,0.0
G_demand_embodiment,28604,contain_liquid,volume_ml,750,risk_aware_eatl,360,0.9861111111111112,0.9861111111111112,0.8277310924369747,0.011111111111111112,0.002777777777777778,0.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.042499999999999954,0.3333333333333333,0.09972222222222232,0.0,0.0
G_demand_embodiment,28605,contain_liquid,volume_ml,750,text_prior,360,0.7,0.7,0.6005586592178771,0.2972222222222222,0.002777777777777778,0.0,0.009259259259259259,0.5,0.01818181818181818,0.0,0.0,1.4877777777777779,0.0,0.0
G_demand_embodiment,28605,contain_liquid,volume_ml,750,passive_vision_proxy,360,0.9611111111111111,0.9611111111111111,0.9804469273743017,0.03888888888888889,0.0,0.0,0.125,1.0,0.2222222222222222,0.0,0.0,0.19444444444444445,0.0,0.0
G_demand_embodiment,28605,contain_liquid,volume_ml,750,eager_eatl,360,0.9694444444444444,0.9694444444444444,0.9846368715083799,0.030555555555555555,0.0,0.0,0.15384615384615385,1.0,0.2666666666666667,0.1274999999999997,1.0,0.2802777777777766,0.0,0.0
G_demand_embodiment,28605,contain_liquid,volume_ml,750,risk_aware_eatl,360,0.9861111111111112,0.9861111111111112,0.9930167597765363,0.013888888888888888,0.0,0.0,0.2857142857142857,1.0,0.4444444444444445,0.04356249999999995,0.3416666666666667,0.11300694444444438,0.0,0.0
G_demand_embodiment,28606,contain_liquid,volume_ml,750,text_prior,360,0.7027777777777777,0.7027777777777777,0.850974930362117,0.2972222222222222,0.0,0.0,0.009259259259259259,1.0,0.018348623853211007,0.0,0.0,1.4861111111111112,0.0,0.0
G_demand_embodiment,28606,contain_liquid,volume_ml,750,passive_vision_proxy,360,0.9527777777777777,0.9527777777777777,0.9763231197771588,0.04722222222222222,0.0,0.0,0.05555555555555555,1.0,0.10526315789473684,0.0,0.0,0.2361111111111111,0.0,0.0
G_demand_embodiment,28606,contain_liquid,volume_ml,750,eager_eatl,360,0.9666666666666667,0.9666666666666667,0.9832869080779945,0.03333333333333333,0.0,0.0,0.07692307692307693,1.0,0.14285714285714288,0.1274999999999997,1.0,0.2941666666666654,0.0,0.0
G_demand_embodiment,28606,contain_liquid,volume_ml,750,risk_aware_eatl,360,0.9861111111111112,0.9861111111111112,0.9930362116991643,0.013888888888888888,0.0,0.0,0.16666666666666666,1.0,0.2857142857142857,0.04427083333333328,0.3472222222222222,0.11371527777777778,0.0,0.0
G_demand_embodiment,28607,contain_liquid,volume_ml,750,text_prior,360,0.6972222222222222,0.6972222222222222,0.5168067226890756,0.2972222222222222,0.005555555555555556,0.0,0.009259259259259259,0.3333333333333333,0.018018018018018018,0.0,0.0,1.4894444444444446,0.0,0.0
G_demand_embodiment,28607,contain_liquid,volume_ml,750,passive_vision_proxy,360,0.9694444444444444,0.9694444444444444,0.9845938375350141,0.030555555555555555,0.0,0.0,0.21428571428571427,1.0,0.35294117647058826,0.0,0.0,0.1527777777777778,0.0,0.0
G_demand_embodiment,28607,contain_liquid,volume_ml,750,eager_eatl,360,0.9583333333333334,0.9583333333333334,0.9789915966386555,0.041666666666666664,0.0,0.0,0.16666666666666666,1.0,0.2857142857142857,0.1274999999999997,1.0,0.3358333333333314,0.0,0.0
G_demand_embodiment,28607,contain_liquid,volume_ml,750,risk_aware_eatl,360,0.9861111111111112,0.9861111111111112,0.9929971988795518,0.013888888888888888,0.0,0.0,0.375,1.0,0.5454545454545454,0.04285416666666662,0.33611111111111114,0.11229861111111114,0.0,0.0
G_demand_embodiment,28608,contain_liquid,volume_ml,750,text_prior,360,0.7,0.7,0.35,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
G_demand_embodiment,28608,contain_liquid,volume_ml,750,passive_vision_proxy,360,0.9638888888888889,0.9638888888888889,0.48194444444444445,0.03611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18055555555555555,0.0,0.0
G_demand_embodiment,28608,contain_liquid,volume_ml,750,eager_eatl,360,0.9527777777777777,0.9527777777777777,0.47638888888888886,0.04722222222222222,0.0,0.0,0.0,0.0,0.0,0.1274999999999997,1.0,0.36361111111110933,0.0,0.0
G_demand_embodiment,28608,contain_liquid,volume_ml,750,risk_aware_eatl,360,0.9805555555555555,0.9805555555555555,0.49027777777777776,0.019444444444444445,0.0,0.0,0.0,0.0,0.0,0.04285416666666662,0.33611111111111114,0.14007638888888885,0.0,0.0
G_demand_embodiment,28609,contain_liquid,volume_ml,750,text_prior,360,0.6972222222222222,0.6972222222222222,0.5168067226890756,0.2972222222222222,0.005555555555555556,0.0,0.009259259259259259,0.3333333333333333,0.018018018018018018,0.0,0.0,1.4894444444444446,0.0,0.0
G_demand_embodiment,28609,contain_liquid,volume_ml,750,passive_vision_proxy,360,0.9694444444444444,0.9694444444444444,0.9845938375350141,0.030555555555555555,0.0,0.0,0.21428571428571427,1.0,0.35294117647058826,0.0,0.0,0.1527777777777778,0.0,0.0
G_demand_embodiment,28609,contain_liquid,volume_ml,750,eager_eatl,360,0.9888888888888889,0.9888888888888889,0.9943977591036415,0.011111111111111112,0.0,0.0,0.42857142857142855,1.0,0.6,0.1274999999999997,1.0,0.18305555555555428,0.0,0.0
G_demand_embodiment,28609,contain_liquid,volume_ml,750,risk_aware_eatl,360,0.9861111111111112,0.9861111111111112,0.9929971988795518,0.013888888888888888,0.0,0.0,0.375,1.0,0.5454545454545454,0.04285416666666662,0.33611111111111114,0.11229861111111106,0.0,0.0
G_demand_embodiment,28610,contain_liquid,volume_ml,750,text_prior,360,0.7055555555555556,0.7055555555555556,0.8519553072625698,0.29444444444444445,0.0,0.0,0.018518518518518517,1.0,0.03636363636363636,0.0,0.0,1.4722222222222223,0.0,0.0
G_demand_embodiment,28610,contain_liquid,volume_ml,750,passive_vision_proxy,360,0.9666666666666667,0.9666666666666667,0.9832402234636872,0.03333333333333333,0.0,0.0,0.14285714285714285,1.0,0.25,0.0,0.0,0.16666666666666666,0.0,0.0
G_demand_embodiment,28610,contain_liquid,volume_ml,750,eager_eatl,360,0.9638888888888889,0.9638888888888889,0.7332402234636872,0.03333333333333333,0.002777777777777778,0.0,0.07692307692307693,0.5,0.13333333333333336,0.1274999999999997,1.0,0.2958333333333316,0.0,0.0
G_demand_embodiment,28610,contain_liquid,volume_ml,750,risk_aware_eatl,360,0.9916666666666667,0.9916666666666667,0.9958100558659218,0.008333333333333333,0.0,0.0,0.4,1.0,0.5714285714285715,0.042499999999999954,0.3333333333333333,0.08416666666666689,0.0,0.0
G_demand_embodiment,28611,contain_liquid,volume_ml,750,text_prior,360,0.6944444444444444,0.6944444444444444,0.34916201117318435,0.3,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.5033333333333334,0.0,0.0
G_demand_embodiment,28611,contain_liquid,volume_ml,750,passive_vision_proxy,360,0.9638888888888889,0.9638888888888889,0.9818435754189945,0.03611111111111111,0.0,0.0,0.13333333333333333,1.0,0.23529411764705882,0.0,0.0,0.18055555555555555,0.0,0.0
G_demand_embodiment,28611,contain_liquid,volume_ml,750,eager_eatl,360,0.9583333333333334,0.9583333333333334,0.979050279329609,0.041666666666666664,0.0,0.0,0.11764705882352941,1.0,0.21052631578947367,0.1274999999999997,1.0,0.3358333333333319,0.0,0.0
G_demand_embodiment,28611,contain_liquid,volume_ml,750,risk_aware_eatl,360,0.9805555555555555,0.9805555555555555,0.9902234636871509,0.019444444444444445,0.0,0.0,0.2222222222222222,1.0,0.3636363636363636,0.04356249999999995,0.3416666666666667,0.1407847222222221,0.0,0.0
G_demand_embodiment,28612,contain_liquid,volume_ml,750,text_prior,360,0.7027777777777777,0.7027777777777777,0.6848739495798319,0.29444444444444445,0.002777777777777778,0.0,0.018518518518518517,0.6666666666666666,0.036036036036036036,0.0,0.0,1.473888888888889,0.0,0.0
G_demand_embodiment,28612,contain_liquid,volume_ml,750,passive_vision_proxy,360,0.9638888888888889,0.9638888888888889,0.9817927170868348,0.03611111111111111,0.0,0.0,0.1875,1.0,0.3157894736842105,0.0,0.0,0.18055555555555555,0.0,0.0
G_demand_embodiment,28612,contain_liquid,volume_ml,750,eager_eatl,360,0.9555555555555556,0.9555555555555556,0.9775910364145659,0.044444444444444446,0.0,0.0,0.15789473684210525,1.0,0.2727272727272727,0.1274999999999997,1.0,0.3497222222222209,0.0,0.0
G_demand_embodiment,28612,contain_liquid,volume_ml,750,risk_aware_eatl,360,0.9944444444444445,0.9944444444444445,0.9971988795518207,0.005555555555555556,0.0,0.0,0.6,1.0,0.7499999999999999,0.043208333333333286,0.3388888888888889,0.07098611111111115,0.0,0.0
G_demand_embodiment,28601,support_load,load_g,100,text_prior,360,0.8111111111111111,0.8111111111111111,0.6938461538461539,0.030555555555555555,0.15833333333333333,0.0,0.7962962962962963,0.43,0.5584415584415584,0.0,0.0,0.2477777777777778,0.0,0.0
G_demand_embodiment,28601,support_load,load_g,100,passive_vision_proxy,360,0.9972222222222222,0.9972222222222222,0.9980769230769231,0.002777777777777778,0.0,0.0,0.9900990099009901,1.0,0.9950248756218906,0.0,0.0,0.013888888888888888,0.0,0.0
G_demand_embodiment,28601,support_load,load_g,100,eager_eatl,360,0.9583333333333334,0.9583333333333334,0.9526923076923077,0.025,0.016666666666666666,0.0,0.912621359223301,0.94,0.9261083743842364,0.1300000000000006,1.0,0.2649999999999989,0.0,0.0
G_demand_embodiment,28601,support_load,load_g,100,risk_aware_eatl,360,0.9888888888888889,0.9888888888888889,0.98,0.0,0.011111111111111112,0.0,1.0,0.96,0.9795918367346939,0.05452777777777783,0.41944444444444445,0.061194444444444454,0.0,0.0
G_demand_embodiment,28602,support_load,load_g,100,text_prior,360,0.8194444444444444,0.8194444444444444,0.7053977598532054,0.025,0.15555555555555556,0.0,0.8333333333333334,0.44554455445544555,0.5806451612903225,0.0,0.0,0.21833333333333332,0.0,0.0
G_demand_embodiment,28602,support_load,load_g,100,passive_vision_proxy,360,0.9916666666666667,0.9916666666666667,0.9942084942084942,0.008333333333333333,0.0,0.0,0.9711538461538461,1.0,0.9853658536585366,0.0,0.0,0.041666666666666664,0.0,0.0
G_demand_embodiment,28602,support_load,load_g,100,eager_eatl,360,0.9694444444444444,0.9694444444444444,0.9666845062884667,0.019444444444444445,0.011111111111111112,0.0,0.9326923076923077,0.9603960396039604,0.9463414634146341,0.1300000000000006,1.0,0.2338888888888891,0.0,0.0
G_demand_embodiment,28602,support_load,load_g,100,risk_aware_eatl,360,0.9861111111111112,0.9861111111111112,0.9812875109904813,0.005555555555555556,0.008333333333333333,0.0,0.98,0.9702970297029703,0.9751243781094527,0.05308333333333339,0.4083333333333333,0.08586111111111105,0.0,0.0
G_demand_embodiment,28603,support_load,load_g,100,text_prior,360,0.7944444444444444,0.7944444444444444,0.6730769230769231,0.03888888888888889,0.16666666666666666,0.0,0.7407407407407407,0.4,0.5194805194805194,0.0,0.0,0.29444444444444406,0.0,0.0
G_demand_embodiment,28603,support_load,load_g,100,passive_vision_proxy,360,0.9916666666666667,0.9916666666666667,0.9942307692307693,0.008333333333333333,0.0,0.0,0.970873786407767,1.0,0.9852216748768473,0.0,0.0,0.041666666666666664,0.0,0.0
G_demand_embodiment,28603,support_load,load_g,100,eager_eatl,360,0.9472222222222222,0.9472222222222222,0.9511538461538461,0.041666666666666664,0.011111111111111112,0.0,0.8648648648648649,0.96,0.9099526066350712,0.1300000000000006,1.0,0.3449999999999981,0.0,0.0
G_demand_embodiment,28603,support_load,load_g,100,risk_aware_eatl,360,0.9888888888888889,0.9888888888888889,0.98,0.0,0.011111111111111112,0.0,1.0,0.96,0.9795918367346939,0.05669444444444448,0.4361111111111111,0.06336111111111113,0.0,0.0
G_demand_embodiment,28604,support_load,load_g,100,text_prior,360,0.7916666666666666,0.7916666666666666,0.670992774953171,0.03888888888888889,0.16944444444444445,0.0,0.7407407407407407,0.39603960396039606,0.5161290322580644,0.0,0.0,0.2961111111111109,0.0,0.0
G_demand_embodiment,28604,support_load,load_g,100,passive_vision_proxy,360,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G_demand_embodiment,28604,support_load,load_g,100,eager_eatl,360,0.9638888888888889,0.9638888888888889,0.9658434955464659,0.027777777777777776,0.008333333333333333,0.0,0.9074074074074074,0.9702970297029703,0.937799043062201,0.1300000000000006,1.0,0.27388888888888907,0.0,0.0
G_demand_embodiment,28604,support_load,load_g,100,risk_aware_eatl,360,0.9944444444444445,0.9944444444444445,0.9931190030199931,0.002777777777777778,0.002777777777777778,0.0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.05091666666666674,0.39166666666666666,0.06647222222222213,0.0,0.0
G_demand_embodiment,28605,support_load,load_g,100,text_prior,360,0.8277777777777777,0.8277777777777777,0.7080467125259958,0.030555555555555555,0.14166666666666666,0.0,0.7962962962962963,0.4574468085106383,0.5810810810810811,0.0,0.0,0.23777777777777762,0.0,0.0
G_demand_embodiment,28605,support_load,load_g,100,passive_vision_proxy,360,0.9944444444444445,0.9944444444444445,0.9962406015037594,0.005555555555555556,0.0,0.0,0.9791666666666666,1.0,0.9894736842105264,0.0,0.0,0.027777777777777776,0.0,0.0
G_demand_embodiment,28605,support_load,load_g,100,eager_eatl,360,0.9527777777777777,0.9527777777777777,0.9542873140297552,0.03611111111111111,0.011111111111111112,0.0,0.8737864077669902,0.9574468085106383,0.9137055837563451,0.1300000000000006,1.0,0.3172222222222209,0.0,0.0
G_demand_embodiment,28605,support_load,load_g,100,risk_aware_eatl,360,0.9805555555555555,0.9805555555555555,0.9696448568229084,0.005555555555555556,0.013888888888888888,0.0,0.978021978021978,0.9468085106382979,0.9621621621621622,0.05272222222222228,0.40555555555555556,0.08883333333333321,0.0,0.0
G_demand_embodiment,28606,support_load,load_g,100,text_prior,360,0.8222222222222222,0.8222222222222222,0.7076923076923077,0.025,0.1527777777777778,0.0,0.8333333333333334,0.45,0.5844155844155844,0.0,0.0,0.21666666666666667,0.0,0.0
G_demand_embodiment,28606,support_load,load_g,100,passive_vision_proxy,360,0.9972222222222222,0.9972222222222222,0.9980769230769231,0.002777777777777778,0.0,0.0,0.9900990099009901,1.0,0.9950248756218906,0.0,0.0,0.013888888888888888,0.0,0.0
G_demand_embodiment,28606,support_load,load_g,100,eager_eatl,360,0.9527777777777777,0.9527777777777777,0.9519230769230769,0.03333333333333333,0.013888888888888888,0.0,0.8878504672897196,0.95,0.9178743961352657,0.1300000000000006,1.0,0.30499999999999966,0.0,0.0
G_demand_embodiment,28606,support_load,load_g,100,risk_aware_eatl,360,0.9861111111111112,0.9861111111111112,0.9780769230769231,0.002777777777777778,0.011111111111111112,0.0,0.9896907216494846,0.96,0.9746192893401014,0.05488888888888893,0.4222222222222222,0.07544444444444426,0.0,0.0
G_demand_embodiment,28607,support_load,load_g,100,text_prior,360,0.8,0.8,0.6720524716045433,0.044444444444444446,0.15555555555555556,0.0,0.7037037037037037,0.40425531914893614,0.5135135135135135,0.0,0.0,0.31555555555555526,0.0,0.0
G_demand_embodiment,28607,support_load,load_g,100,passive_vision_proxy,360,0.9972222222222222,0.9972222222222222,0.9981203007518797,0.002777777777777778,0.0,0.0,0.9894736842105263,1.0,0.9947089947089947,0.0,0.0,0.013888888888888888,0.0,0.0
G_demand_embodiment,28607,support_load,load_g,100,eager_eatl,360,0.9666666666666667,0.9666666666666667,0.9774436090225564,0.03333333333333333,0.0,0.0,0.8867924528301887,1.0,0.9400000000000001,0.1300000000000006,1.0,0.2966666666666652,0.0,0.0
G_demand_embodiment,28607,support_load,load_g,100,risk_aware_eatl,360,0.9805555555555555,0.9805555555555555,0.9696448568229084,0.005555555555555556,0.013888888888888888,0.0,0.978021978021978,0.9468085106382979,0.9621621621621622,0.05416666666666672,0.4166666666666667,0.09027777777777762,0.0,0.0
G_demand_embodiment,28608,support_load,load_g,100,text_prior,360,0.8138888888888889,0.8138888888888889,0.6985167628731985,0.027777777777777776,0.15833333333333333,0.0,0.8148148148148148,0.43564356435643564,0.567741935483871,0.0,0.0,0.2338888888888889,0.0,0.0
G_demand_embodiment,28608,support_load,load_g,100,passive_vision_proxy,360,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
